Datetime,Timestamp,Price,VIX-Close,5-Day-LIBOR,5-Day-VM,90-Calls,90-Calls-P,90-Calls-ROI,90-Puts,90-Puts-P,90-Puts-ROI
2008-10-02,1222920000000,14.3,45.26,3.60625,157.85848497607574,1.8769370625260446,-1.8769370625260446,-100.0,0.440580764531997,-0.24768076453199717,-56.21688109672556
2008-10-03,1223006400000,13.8671,45.14,3.364583333,157.61279129279131,1.818559527324208,-0.470349527324208,-25.86385104568289,0.4260986181826145,-0.4260986181826145,-100.0
2008-10-06,1223265600000,14.02,52.05,3.414583333,97.4852103450928,1.5525955319329725,1.5808044680670292,101.81688891626119,0.14469482816748602,-0.14469482816748602,-100.0
2008-10-07,1223352000000,12.7371,53.68,4.091666667,69.15827740437085,1.3238204648557534,2.0813895351442486,157.22596759909143,0.043687008937126626,-0.043687008937126626,-100.0
2008-10-08,1223438400000,12.8271,57.53,4.804166667,80.02517733107624,1.363626507017445,1.0848834929825557,79.55869788388301,0.07332158537455236,-0.07332158537455236,-100.0
2008-10-09,1223524800000,12.6771,63.92,4.872916667,69.01478195522563,1.3183392183700668,1.8279707816299346,138.65708887049212,0.0430157314270756,-0.0430157314270756,-100.0
2008-10-10,1223611200000,13.8286,69.95,3.947916667,103.71702676978127,1.557550066758166,-0.08899006675816423,-5.713464283262834,0.16796109956897798,-0.16796109956897798,-100.0
2008-10-13,1223870400000,15.7514,54.99,3.872916667,140.186194603757,1.9657171760953194,-1.9657171760953194,-100.0,0.3830581470465786,-0.26969814704658024,-70.40658164458407
2008-10-14,1223956800000,14.8686,55.13,3.44375,120.98676880387636,1.7559113225187346,-1.7559113225187346,-100.0,0.26274002128602714,0.048999978713973213,18.649605977092573
2008-10-15,1224043200000,13.9929,69.25,3.264583333,137.80839234795167,1.7336279195412665,-0.4886379195412669,-28.18585891663333,0.3287072760110257,-0.3287072760110257,-100.0
2008-10-16,1224129600000,14.5557,67.61,2.945833333,135.76105721958177,1.7923685502411448,-0.8595985502411452,-47.95880568901384,0.3315132058267385,-0.3315132058267385,-100.0
2008-10-17,1224216000000,13.9143,70.33,2.660416667,131.7180447498623,1.693262811112234,-0.4475328111122341,-26.430203756631755,0.2972697998872418,-0.2972697998872418,-100.0
2008-10-20,1224475200000,14.0629,52.97,2.316666667,71.60553992602847,1.465543608195011,-0.9664536081950121,-65.94505975740383,0.05523765005254577,-0.05523765005254577,-100.0
2008-10-21,1224561600000,13.07,53.11,2.052083333,77.0360437539512,1.3767060955610795,1.1331939044389205,82.31196971471859,0.0663998950422231,-0.0663998950422231,-100.0
2008-10-22,1224648000000,13.8386,69.65,1.81875,88.03051630182853,1.4942871286905781,0.9866728713094233,66.02967076173843,0.10732449351263562,-0.10732449351263562,-100.0
2008-10-23,1224734400000,14.0329,67.8,1.867083333,82.09230901453101,1.494347594571252,1.7389424054287481,116.36799977100867,0.0878277974404913,-0.0878277974404913,-100.0
2008-10-24,1224820800000,13.7686,79.13,1.86875,76.43337489249217,1.4481824215094292,1.5300775784905714,105.65503045505713,0.06815062694052476,-0.06815062694052476,-100.0
2008-10-27,1225080000000,13.1557,80.06,1.84875,80.81406914635858,1.3968826959797482,2.0429873040202526,146.25331890072118,0.07831452217377333,-0.07831452217377333,-100.0
2008-10-28,1225166400000,14.2729,66.96,1.724166667,83.20047606298152,1.523546397726875,1.4865436022731267,97.57127216414568,0.09322278714451526,-0.09322278714451526,-100.0
2008-10-29,1225252800000,14.9357,69.96,1.335416667,80.04114772536929,1.5823500629095015,-0.26738006290950267,-16.89765553002002,0.08632126802811824,-0.08632126802811824,-100.0
2008-10-30,1225339200000,15.8629,62.9,1.014583333,86.07912598867506,1.703546959413604,-1.703546959413604,-100.0,0.11527287667034436,0.004237123329655645,3.6757331403925204
2008-10-31,1225425600000,15.37,59.89,0.825,90.42917837447686,1.6678679640530376,-1.466567964053036,-87.93069929163767,0.12930473389476127,-0.12930473389476127,-100.0
2008-11-03,1225688400000,15.28,53.68,0.779166667,74.79930160764073,1.5999308984197516,-1.5999308984197516,-100.0,0.07046315483263066,-0.015563154832632486,-22.086940145667977
2008-11-04,1225774800000,15.8557,47.73,0.731666667,60.83591056011383,1.6197476966036124,-1.6197476966036124,-100.0,0.03274749725683934,0.69878250274316,2133.8500993300145
2008-11-05,1225861200000,14.7571,54.56,0.6758333329999999,83.82424760506657,1.575887193252024,-1.575887193252024,-100.0,0.09894766029524393,0.30814233970475446,311.4195310786604
2008-11-06,1225947600000,14.1571,63.68,0.685416667,64.91571678013558,1.4553057239472746,-0.41959572394727296,-28.832135890264304,0.03839945667473188,-0.03839945667473188,-100.0
2008-11-07,1226034000000,14.0343,56.1,0.675,64.98870919658091,1.4428390880118922,-1.1823090880118912,-81.94323939761094,0.03824121909570599,-0.03824121909570599,-100.0
2008-11-10,1226293200000,13.6971,59.98,0.651666667,64.10085548194994,1.406104418978181,-1.1420944189781803,-81.22401178485326,0.035294009307135,-0.035294009307135,-100.0
2008-11-11,1226379600000,13.5386,61.44,0.6875,41.16581756632912,1.3581292670976186,-0.6985692670976178,-51.436139697548136,0.00312178568705887,-0.00312178568705887,-100.0
2008-11-12,1226466000000,12.8743,66.46,0.716666667,28.95809338736062,1.288673549598208,-0.5484435495982076,-42.55876515578405,0.00010608166608155542,-0.00010608166608155542,-100.0
2008-11-13,1226552400000,13.7771,59.83,0.745833333,70.00761775273166,1.4290545294087469,-1.4290545294087469,-100.0,0.05007776146847953,0.8507122385315211,1698.782480656579
2008-11-14,1226638800000,12.8914,66.31,0.745833333,82.57717225993999,1.3727897480589828,-1.1779497480589836,-85.80700356514988,0.08246441789333447,-0.08246441789333447,-100.0
2008-11-17,1226898000000,12.5914,69.15,0.7625,82.53570704332616,1.3407378142962472,0.6056021857037539,45.169322386989904,0.08041419827042118,-0.08041419827042118,-100.0
2008-11-18,1226984400000,12.8443,67.64,0.7583333329999999,86.71440544752147,1.3811280990529369,0.030401900947062188,2.201236870635627,0.09549730734909057,-0.09549730734909057,-100.0
2008-11-19,1227070800000,12.3271,74.26,0.7895833329999999,84.26389597085372,1.3178872921970406,1.1591227078029611,87.95309846797261,0.08397736456637794,-0.08397736456637794,-100.0
2008-11-20,1227157200000,11.4986,80.86,0.925833333,58.102355612645226,1.1704886791454445,1.719371320854556,146.89346009820804,0.019316268063698128,-0.019316268063698128,-100.0
2008-11-21,1227243600000,11.7971,72.67,0.99375,64.30056344084419,1.211900046431273,0.8750099535687266,72.2014951765536,0.030744798049299304,-0.030744798049299304,-100.0
2008-11-24,1227502800000,13.2786,64.7,1.064583333,115.05530885598274,1.539224644091986,-0.27996464409198474,-18.188679941331145,0.209621954916706,-0.209621954916706,-100.0
2008-11-25,1227589200000,12.9714,60.9,1.110833333,116.9501359170697,1.511701630760573,0.5140383692394277,34.00395678483212,0.2127853060317042,-0.2127853060317042,-100.0
2008-11-26,1227675600000,13.5714,54.92,1.121666667,112.9082380211893,1.563819497322335,-0.7194794973223342,-46.00783521079446,0.204802884197687,-0.204802884197687,-100.0
2008-11-28,1227848400000,13.2386,55.28,1.195,93.5432591246312,1.448357567020027,0.06550243297997227,4.522531898993872,0.12254730003596093,-0.12254730003596093,-100.0
2008-12-01,1228107600000,12.7043,68.51,1.166666667,105.90565843222456,1.4359634701239194,1.375866529876081,95.81486984187333,0.1637062853132858,-0.1637062853132858,-100.0
2008-12-02,1228194000000,13.21,62.98,1.13375,63.61861127109751,1.3557770548421981,1.0495229451578005,77.41117475099597,0.032930738802129045,-0.032930738802129045,-100.0
2008-12-03,1228280400000,13.7,60.72,1.084583333,64.53655531888322,1.408060079578119,0.291939920421882,20.733484647143225,0.03622830983594927,-0.03622830983594927,-100.0
2008-12-04,1228366800000,13.0586,63.64,0.877083333,67.19106365941016,1.3478488201222554,0.4708111798777459,34.93056289762834,0.04057683202046425,-0.04057683202046425,-100.0
2008-12-05,1228453200000,13.4286,59.93,0.7070833329999999,69.13351714373461,1.3906027691718013,0.5622572308281999,40.43262700843479,0.04657219225857112,-0.04657219225857112,-100.0
2008-12-08,1228712400000,14.2457,58.49,0.55375,65.43421000176305,1.4654605560195133,-0.7508905560195114,-51.2392198435611,0.03991803116111847,-0.03991803116111847,-100.0
2008-12-09,1228798800000,14.2943,58.91,0.446666667,64.78627280610453,1.4687138180486397,-0.7006838180486401,-47.707307539298675,0.038496676568151145,-0.038496676568151145,-100.0
2008-12-10,1228885200000,14.03,55.73,0.370833333,65.5263459590031,1.4432058324630912,-1.3331058324630902,-92.37115056470529,0.039564408687181585,-0.039564408687181585,-100.0
2008-12-11,1228971600000,13.5714,55.78,0.300833333,58.52795595608945,1.3812853302905221,-0.8198453302905211,-59.35379984945508,0.02364199045014892,-0.02364199045014892,-100.0
2008-12-12,1229058000000,14.0386,54.28,0.253126667,59.94745621970541,1.4315375813799918,-1.2091775813799917,-84.46705116985844,0.027239480807824457,-0.027239480807824457,-100.0
2008-12-15,1229317200000,13.5357,56.76,0.269793333,46.403824313327135,1.3609511156117815,-1.2944811156117808,-95.11591568297287,0.006930896882688775,-0.006930896882688775,-100.0
2008-12-16,1229403600000,13.6329,52.37,0.224166667,47.16777306653187,1.3713731581614539,-1.3009831581614524,-94.86718843947838,0.007706391675201263,-0.007706391675201263,-100.0
2008-12-17,1229490000000,12.7371,49.84,0.211666667,63.40940246377234,1.3054840032050379,-0.6202740032050365,-47.512953179221526,0.031441622057550855,-0.031441622057550855,-100.0
2008-12-18,1229576400000,12.7757,47.34,0.21,63.62741158420457,1.3098892625145577,-0.549419262514558,-41.943947342529796,0.0319884991488496,-0.0319884991488496,-100.0
2008-12-19,1229662800000,12.8571,44.93,0.214583333,53.27551906043724,1.3002899417274882,-0.49877994172748963,-38.359132507388324,0.014239805982320997,-0.014239805982320997,-100.0
2008-12-22,1229922000000,12.2486,44.56,0.363333333,56.53975097391774,1.2435738972439818,0.05978610275601781,4.8076035439885185,0.018165240733996724,-0.018165240733996724,-100.0
2008-12-23,1230008400000,12.34,45.02,0.3425,56.624411718643614,1.252954045499008,-0.16605404549900804,-13.253003659274231,0.01843298854444797,-0.01843298854444797,-100.0
2008-12-24,1230094800000,12.1486,44.21,0.3425,37.66913919571173,1.21679370604088,0.8137662939591195,66.8779177537741,0.0014207309583685601,-0.0014207309583685601,-100.0
2008-12-26,1230267600000,12.2586,43.38,0.3425,39.13112587034144,1.228318886125754,1.2503411138742475,101.79287544930243,0.0019412662891883925,-0.0019412662891883925,-100.0
2008-12-29,1230526800000,12.3729,43.9,0.345,39.868758976503756,1.2400760488023543,0.9129139511976465,73.61757789607535,0.0022597892585848878,-0.0022597892585848878,-100.0
2008-12-30,1230613200000,12.3271,41.63,0.313336667,17.25518516794623,1.233186196220787,0.6738238037792144,54.640881145459595,3.812540408056039e-09,-3.812540408056039e-09,-100.0
2008-12-31,1230699600000,12.1929,40.0,0.301666667,18.039691838085812,1.2197434799179803,1.0495465200820213,86.04649562485027,1.3622725140564612e-08,-1.3622725140564612e-08,-100.0
2009-01-02,1230872400000,12.9643,39.19,0.301666667,45.03731155533177,1.302421434882401,-0.03029143488240038,-2.325778282751886,0.005509279440169823,-0.005509279440169823,-100.0
2009-01-05,1231131600000,13.5114,39.08,0.250416667,48.9145310403047,1.360997505912291,-0.8555575059122908,-62.86253297274058,0.009440371727345964,-0.009440371727345964,-100.0
2009-01-06,1231218000000,13.2886,38.56,0.2325,55.34673300437431,1.3470397182543472,-0.7767797182543479,-57.66568778394973,0.017798814792740147,-0.017798814792740147,-100.0
2009-01-07,1231304400000,13.0014,43.39,0.239583333,60.334814358693016,1.3264792922415864,-0.8377392922415865,-63.15509764392253,0.02595526746516419,-0.02595526746516419,-100.0
2009-01-08,1231390800000,13.2429,42.56,0.225,57.234127431388195,1.345473705306615,-1.345473705306615,-100.0,0.020816356550031667,-0.013606356550032839,-65.3637754394255
2009-01-09,1231477200000,12.94,42.82,0.211666667,45.8426769991661,1.300487937336511,-1.18508793733651,-91.12640750545151,0.00615026140961572,-0.00615026140961572,-100.0
2009-01-12,1231736400000,12.6657,45.84,0.199166667,28.078869732156573,1.2669523168295225,-1.2669523168295225,-100.0,7.131741057865223e-05,0.22765868258942068,319218.94070782035
2009-01-13,1231822800000,12.53,43.27,0.19875,27.899912112061948,1.2533719577889055,-0.6974719577889044,-55.64764341938256,6.49340574824693e-05,-6.49340574824693e-05,-100.0
2009-01-14,1231909200000,12.19,49.14,0.192083333,29.437034092166492,1.2194121662554416,0.4324878337445597,35.46691149331722,0.0001234924853721342,-0.0001234924853721342,-100.0
2009-01-15,1231995600000,11.9114,51.0,0.19,9.915396134817804,1.191419016834697,0.7112209831653029,59.6952854634501,7.585666917346538e-22,-7.585666917346538e-22,-100.0
2009-01-16,1232082000000,11.7614,46.11,0.2,11.30776068445937,1.1764300031506227,1.0440099968493772,88.74391115947327,1.5115498321460345e-17,-1.5115498321460345e-17,-100.0
2009-01-20,1232427600000,11.1714,56.65,0.207503333,25.898141761923938,1.1174463796780465,1.7896936203219536,160.15923921446608,2.059025207695091e-05,-2.059025207695091e-05,-100.0
2009-01-21,1232514000000,11.8329,46.42,0.20667,65.23385533221084,1.2163884304647166,1.5911015695352848,130.80538499757108,0.032796934061507965,-0.032796934061507965,-100.0
2009-01-22,1232600400000,12.6229,47.29,0.20875,81.66721226406133,1.3406999589482442,0.5843900410517566,43.58842835426059,0.07808509683456455,-0.07808509683456455,-100.0
2009-01-23,1232686800000,12.6229,47.27,0.235,77.85954207504231,1.3294923020456384,0.18559769795436232,13.960043068229153,0.06683658966501183,-0.06683658966501183,-100.0
2009-01-26,1232946000000,12.8057,45.69,0.264166667,74.85636587954558,1.340296755799157,0.20747324420084468,15.479649809130363,0.05930970099196187,-0.05930970099196187,-100.0
2009-01-27,1233032400000,12.9614,42.25,0.277083333,46.427793278415535,1.303240218085337,0.31439978191466444,24.12446896218156,0.006657452636121275,-0.006657452636121275,-100.0
2009-01-28,1233118800000,13.4571,39.66,0.284166667,40.70093223991791,1.3490482771326402,-0.09613827713264023,-7.126377814808757,0.002866826948616147,-0.002866826948616147,-100.0
2009-01-29,1233205200000,13.2857,42.63,0.285,29.718503766720268,1.3291873045122795,0.4936826954877205,37.14169506523147,0.00015049416582658091,-0.00015049416582658091,-100.0
2009-01-30,1233291600000,12.8757,44.84,0.284583333,42.221701604548784,1.2915848051645096,1.3659851948354902,105.76039524261083,0.00356306209890217,-0.00356306209890217,-100.0
2009-02-02,1233550800000,13.0729,45.52,0.3175,42.35320340600478,1.311497245408443,1.5671927545915558,119.49645796651909,0.003695533087885089,-0.003695533087885089,-100.0
2009-02-03,1233637200000,13.2829,43.06,0.3225,42.89365430110476,1.3329139855009853,0.6881760144990157,51.629439107457465,0.004095865423585671,-0.004095865423585671,-100.0
2009-02-04,1233723600000,13.3643,43.85,0.337916667,32.33543650149535,1.3373704875054244,0.4661595124945759,34.8564228723258,0.0003837308380125401,-0.0003837308380125401,-100.0
2009-02-05,1233810000000,13.78,43.73,0.347916667,37.02795279989736,1.3799887309630456,0.3994112690369551,28.943081930692294,0.0013976679927730634,-0.0013976679927730634,-100.0
2009-02-06,1233896400000,14.2457,43.37,0.347083333,18.108360452942406,1.4251795922731691,-0.08060959227316822,-5.65610065638082,1.7650457287733723e-08,-1.7650457287733723e-08,-100.0
2009-02-09,1234155600000,14.6443,43.64,0.34416666700000004,18.080527433117908,1.4650513824611764,-1.140621382461175,-77.8553841944449,1.7392412325862085e-08,-1.7392412325862085e-08,-100.0
2009-02-10,1234242000000,13.9757,46.67,0.338333333,53.29575994137266,1.4136513234958343,-0.5103813234958334,-36.10376300102812,0.015498378012256842,-0.015498378012256842,-100.0
2009-02-11,1234328400000,13.8314,44.53,0.33916666700000003,55.333383837474656,1.4022123713687549,-0.9018723713687535,-64.31781588750357,0.0184940238652892,-0.0184940238652892,-100.0
2009-02-12,1234414800000,14.1814,41.25,0.335416667,53.93449789908366,1.435431531137457,-1.1700915311374551,-81.51496645822301,0.016705104866234444,-0.016705104866234444,-100.0
2009-02-13,1234501200000,14.1657,42.93,0.33916666700000003,48.100235973981846,1.4261430596074955,-1.4261430596074955,-100.0,0.00898073365135138,0.3187492663486476,3549.256427404276
2009-02-17,1234846800000,13.5043,48.66,0.33916666700000003,49.504227565165145,1.3610855671895443,-0.6220555671895447,-45.70289937568028,0.010090897077259575,-0.010090897077259575,-100.0
2009-02-18,1234933200000,13.4814,48.46,0.3425,41.72384191667034,1.3521408335512746,-0.4625008335512746,-34.20507850033331,0.0034315809396682495,-0.0034315809396682495,-100.0
2009-02-19,1235019600000,12.9486,47.08,0.347086667,48.09021453045943,1.3036128324491454,-0.21595283244914576,-16.565718522686463,0.008198755515232137,-0.008198755515232137,-100.0
2009-02-20,1235106000000,13.0286,49.3,0.34562666700000005,39.818187061438366,1.3057720112617197,-0.27291201126172027,-20.900433529588017,0.002356856125368817,-0.002356856125368817,-100.0
2009-02-23,1235365200000,12.4214,52.62,0.344583333,41.8312465020877,1.245887250666085,0.13775274933391657,11.056598360748152,0.003219566316092992,-0.003219566316092992,-100.0
2009-02-24,1235451600000,12.8929,45.49,0.33854333299999995,55.57924724980035,1.3074427201256853,-0.2867527201256834,-21.932335215275643,0.017614605918008452,-0.017614605918008452,-100.0
2009-02-25,1235538000000,13.0229,44.67,0.330833333,57.1862231827697,1.3232012014490877,-0.019511201449086357,-1.474545324453976,0.02038003972204272,-0.02038003972204272,-100.0
2009-02-26,1235624400000,12.7414,44.66,0.339583333,51.621968943408106,1.286639847914147,-0.062499847914146756,-4.857602383096498,0.01196642328408798,-0.01196642328408798,-100.0
2009-02-27,1235710800000,12.7586,46.35,0.335833333,51.18207517113043,1.2878356081278444,-0.5848756081278434,-45.415393427278374,0.011447361806730394,-0.011447361806730394,-100.0
2009-03-02,1235970000000,12.5629,52.65,0.342293333,37.070458287276644,1.2581067612782544,-0.6918167612782558,-54.98871658358787,0.0012866124442932614,-0.0012866124442932614,-100.0
2009-03-03,1236056400000,12.6243,50.93,0.3725,21.79604700895955,1.263010957529703,0.036219042470296614,2.867674445290379,1.2056673336187569e-06,-1.2056673336187569e-06,-100.0
2009-03-04,1236142800000,13.0243,47.56,0.353333333,32.871076551734006,1.303439341432794,0.21469065856720704,16.471089351285826,0.00044199524592642564,-0.00044199524592642564,-100.0
2009-03-05,1236229200000,12.6914,50.17,0.36,34.64195155534631,1.2704182098893035,1.0716217901106972,84.35189150855071,0.0007149342441594708,-0.0007149342441594708,-100.0
2009-03-06,1236315600000,12.1857,49.33,0.3616666670000001,44.45819191559918,1.2238772575719281,1.5132927424280709,123.64742731066998,0.00476392235278808,-0.00476392235278808,-100.0
2009-03-09,1236571200000,11.8729,49.68,0.365,45.99900200318638,1.1935815287408555,1.752208471259145,146.80257938538992,0.00575726159764306,-0.00575726159764306,-100.0
2009-03-10,1236657600000,12.6611,44.37,0.370833333,71.44724514275096,1.316358169118173,1.5257518308818288,115.90704313431111,0.04966932873548391,-0.04966932873548391,-100.0
2009-03-11,1236744000000,13.24,43.61,0.377916667,75.61770986137839,1.3880940443805692,1.1988059556194308,86.36345357669138,0.06347717610104064,-0.06347717610104064,-100.0
2009-03-12,1236830400000,13.7643,41.18,0.380833333,73.8242847225898,1.4377835681752948,0.6914464318247049,48.09113465542149,0.060707322865168,-0.060707322865168,-100.0
2009-03-13,1236916800000,13.7043,42.36,0.383546667,59.264295446984846,1.3963297604936606,0.7827002395063403,56.05411140342831,0.02525174810227171,-0.02525174810227171,-100.0
2009-03-16,1237176000000,13.6314,43.74,0.383333333,49.38138083620534,1.3738262497549592,1.7379137502450437,126.50171377603424,0.010042042971140863,-0.010042042971140863,-100.0
2009-03-17,1237262400000,14.2371,40.8,0.37875,41.18220573043493,1.4276753306835968,0.9733346693164027,68.1761916310729,0.0033005436195736593,-0.0033005436195736593,-100.0
2009-03-18,1237348800000,14.5029,40.06,0.377083333,36.61421266806667,1.4523013448887028,0.707988655111297,48.74943190013735,0.001337126455305468,-0.001337126455305468,-100.0
2009-03-19,1237435200000,14.5171,43.68,0.37396,32.857294848328024,1.4528697505828525,1.177440249417149,81.04238173757774,0.0004904618020688187,-0.0004904618020688187,-100.0
2009-03-20,1237521600000,14.5129,45.89,0.367083333,31.793011896013255,1.4522958419134167,0.7503941580865838,51.66951088270905,0.00034905029923652797,-0.00034905029923652797,-100.0
