,Date,Price,1 Day Movement,1 Day Percent Change,1 Day Annualized Volatility w/ Mean,1 Day Annualized Volatility w/o Mean,2 Day Movement,2 Day Percent Change,2 Day Annualized Volatility w/ Mean,2 Day Annualized Volatility w/o Mean,3 Day Movement,3 Day Percent Change,3 Day Annualized Volatility w/ Mean,3 Day Annualized Volatility w/o Mean,4 Day Movement,4 Day Percent Change,4 Day Annualized Volatility w/ Mean,4 Day Annualized Volatility w/o Mean,5 Day Movement,5 Day Percent Change,5 Day Annualized Volatility w/ Mean,5 Day Annualized Volatility w/o Mean,6 Day Movement,6 Day Percent Change,6 Day Annualized Volatility w/ Mean,6 Day Annualized Volatility w/o Mean,7 Day Movement,7 Day Percent Change,7 Day Annualized Volatility w/ Mean,7 Day Annualized Volatility w/o Mean,8 Day Movement,8 Day Percent Change,8 Day Annualized Volatility w/ Mean,8 Day Annualized Volatility w/o Mean,9 Day Movement,9 Day Percent Change,9 Day Annualized Volatility w/ Mean,9 Day Annualized Volatility w/o Mean,10 Day Movement,10 Day Percent Change,10 Day Annualized Volatility w/ Mean,10 Day Annualized Volatility w/o Mean,11 Day Movement,11 Day Percent Change,11 Day Annualized Volatility w/ Mean,11 Day Annualized Volatility w/o Mean,12 Day Movement,12 Day Percent Change,12 Day Annualized Volatility w/ Mean,12 Day Annualized Volatility w/o Mean,13 Day Movement,13 Day Percent Change,13 Day Annualized Volatility w/ Mean,13 Day Annualized Volatility w/o Mean,14 Day Movement,14 Day Percent Change,14 Day Annualized Volatility w/ Mean,14 Day Annualized Volatility w/o Mean,1 Month Movement,1 Month Percent Change,1 Month Annualized Volatility w/ Mean,1 Month Annualized Volatility w/o Mean,2 Month Movement,2 Month Percent Change,2 Month Annualized Volatility w/ Mean,2 Month Annualized Volatility w/o Mean,3 Month Movement,3 Month Percent Change,3 Month Annualized Volatility w/ Mean,3 Month Annualized Volatility w/o Mean,4 Month Movement,4 Month Percent Change,4 Month Annualized Volatility w/ Mean,4 Month Annualized Volatility w/o Mean,5 Month Movement,5 Month Percent Change,5 Month Annualized Volatility w/ Mean,5 Month Annualized Volatility w/o Mean,6 Month Movement,6 Month Percent Change,6 Month Annualized Volatility w/ Mean,6 Month Annualized Volatility w/o Mean,1 Year Movement,1 Year Percent Change,1 Year Annualized Volatility w/ Mean,1 Year Annualized Volatility w/o Mean,2 Year Movement,2 Year Percent Change,2 Year Annualized Volatility w/ Mean,2 Year Annualized Volatility w/o Mean,1 Month Treasury Bill,3 Month Treasury Bill,6 Month Treasury Bill,1 Year Treasury Bill,2 Year Treasury Bill,CCI30 Open,CCI30 High,CCI30 Low,CCI30 Close
10,08/21/15,1.44,-0.08000000000000007,-5.263157894736847,0.0,0.05584888824765422,0.19999999999999996,16.129032258064512,3.9983652623913604,4.271376612906337,0.07999999999999985,5.8823529411764595,2.911257551010806,3.021940439058603,0.06999999999999984,5.1094890510948785,2.3831145899304453,2.534313121851849,0.1399999999999999,10.769230769230761,3.6965501914407093,2.194779544667949,-0.3500000000000001,-19.553072625698327,3.3161181122828465,1.9112429481588888,-0.3500000000000001,-19.553072625698327,3.031280006865248,1.7437822001463377,-0.43999999999999995,-23.404255319148934,3.928557075478979,1.4701882833740987,0.1499999999999999,11.627906976744178,3.990303858989832,0.0,0.44999999999999996,45.45454545454545,3.7631953723039397,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.2,0.3,0.59,79.912403,81.5714745,78.0613426,79.3009405
11,08/22/15,1.4,-0.040000000000000036,-2.7777777777777803,0.0,0.015161674406197263,-0.1200000000000001,-7.89473684210527,3.480878363221928,4.024570366112739,0.15999999999999992,12.903225806451607,3.0752361232842214,3.1073823132246448,0.039999999999999813,2.9411764705882213,2.5235320202573135,2.538453567708424,0.029999999999999805,2.1897810218977956,2.2119883709697064,2.254729502100577,0.09999999999999987,7.692307692307682,3.3104920873326824,1.9662776785711054,-0.3900000000000001,-21.787709497206713,3.0333748335808606,1.7940480150153304,-0.3900000000000001,-21.787709497206713,2.810982551128543,1.521144617516354,-0.48,-25.53191489361702,3.705390258532168,0.3652039690021647,0.10999999999999988,8.527131782945727,3.811945055587521,0.0,0.4099999999999999,41.41414141414141,3.6169141069954938,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,0.2,0.29,0.55,79.30097212,80.39593298,75.81211291,77.88122087
12,08/23/15,1.35,-0.04999999999999982,-3.5714285714285587,0.0,0.02526834341071605,-0.08999999999999986,-6.24999999999999,0.34984034689103527,1.164755293875509,-0.16999999999999993,-11.184210526315784,2.710615029076655,2.8711347943456413,0.1100000000000001,8.870967741935491,2.5511198691828607,2.5561242186752344,-0.010000000000000009,-0.7352941176470594,2.212840360075821,2.214774420175022,-0.020000000000000018,-1.4598540145985412,2.014486919370005,1.9809544633356126,0.050000000000000044,3.8461538461538494,3.022616728361834,1.8074527685804238,-0.43999999999999995,-24.581005586592177,2.808428220210462,1.5346861016695788,-0.43999999999999995,-24.581005586592177,2.6296385485420544,0.4118031833611512,-0.5299999999999998,-28.19148936170212,3.5019886381044554,0.17940128291735968,0.06000000000000005,4.651162790697678,3.636041950138834,0.0,0.3600000000000001,36.363636363636374,3.4671927352323606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,0.2,0.29,0.55,77.85883636,79.25545265,75.50450212,76.88582362
13,08/24/15,1.24,-0.1100000000000001,-8.148148148148154,0.0,0.13801138839804059,-0.15999999999999992,-11.428571428571423,0.11073222723944326,0.8788710973962088,-0.19999999999999996,-13.888888888888888,0.25286530495210796,0.9590114487423725,-0.28,-18.42105263157895,2.3316950250372046,2.3783454359162692,0.0,0.0,2.2405405636870994,2.240762375114835,-0.1200000000000001,-8.823529411764714,2.0045197669351085,2.0051759998600267,-0.13000000000000012,-9.489051094890518,1.8723143502909816,1.8295748179527533,-0.06000000000000005,-4.615384615384619,2.7984122928160504,1.5569925698341496,-0.55,-30.726256983240223,2.6272904181976906,0.47950572437118627,-0.55,-30.726256983240223,2.479343042220429,0.2929570324654029,-0.6399999999999999,-34.04255319148936,3.3321749543911072,0.21971595823400392,-0.050000000000000044,-3.8759689922480653,3.4869783792292663,0.0,0.25,25.252525252525253,3.3387436981881953,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,0.2,0.29,0.55,76.93128487,77.49652096,70.60967859,71.30519407
14,08/25/15,1.27,0.030000000000000027,2.4193548387096793,0.0,0.010917994050629744,-0.08000000000000007,-5.925925925925931,0.6568952593945009,1.7661978643835006,-0.1299999999999999,-9.28571428571428,0.5868063184732313,1.3055876605889756,-0.16999999999999993,-11.805555555555552,0.4808208296810506,1.2214894993086463,-0.25,-16.447368421052634,2.2139492378302856,2.213949237830286,0.030000000000000027,2.4193548387096793,2.1072108319687475,2.1317020410951937,-0.09000000000000008,-6.617647058823535,1.9244938635159863,1.9459688229794039,-0.10000000000000009,-7.299270072992707,1.8377962613210581,1.6735883138914085,-0.030000000000000027,-2.3076923076923097,2.6367625227064693,0.7480064998684721,-0.52,-29.05027932960894,2.498147799993301,0.6154599254906302,-0.52,-29.05027932960894,2.371017854170534,0.5585208049977045,-0.6099999999999999,-32.44680851063829,3.214903540143013,0.489592026183394,-0.020000000000000018,-1.5503875968992262,3.3897938748912755,0.0,0.28,28.282828282828287,3.256894375022453,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.16,0.2,0.28,0.56,71.10661797,75.06407734,66.81115411,72.92632988
15,08/26/15,1.18,-0.09000000000000008,-7.086614173228353,0.0,0.10321675578537329,-0.06000000000000005,-4.8387096774193585,1.4711408808296587,1.686799293509181,-0.17000000000000015,-12.592592592592602,1.0422352269824633,1.2899695499526214,-0.21999999999999997,-15.714285714285714,0.8519788226327076,1.098135732718788,-0.26,-18.055555555555557,0.7628150919115235,1.082208133195847,-0.3400000000000001,-22.368421052631586,1.9889750239912416,1.9907221249694451,-0.06000000000000005,-4.8387096774193585,1.944433019167408,1.9548808976296643,-0.18000000000000016,-13.23529411764707,1.8002715506859956,1.6824672739001203,-0.19000000000000017,-13.868613138686142,1.729552686526379,0.7652367096380178,-0.1200000000000001,-9.230769230769239,2.516502108963323,0.6340089608919391,-0.6100000000000001,-34.0782122905028,2.3955349929195764,0.5768919205197743,-0.6100000000000001,-34.0782122905028,2.286175045947282,0.5085891230187749,-0.7,-37.234042553191486,3.081408190255685,0.13184207202087755,-0.1100000000000001,-8.527131782945743,3.2569821874755913,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.2,0.27,0.53,72.96160278,76.82677289,71.82575251,74.97835269
16,08/27/15,1.14,-0.040000000000000036,-3.3898305084745797,0.0,0.022721474672505296,-0.13000000000000012,-10.236220472440955,1.3159093851041612,1.4766656134345348,-0.10000000000000009,-8.064516129032265,1.1430908127118409,1.551973776683415,-0.2100000000000002,-15.55555555555557,0.9368514346770335,1.3291596631020706,-0.26,-18.571428571428573,0.8208298967397181,1.1821230491011057,-0.30000000000000004,-20.833333333333336,0.742527836479995,1.1538328409838101,-0.3800000000000001,-25.000000000000007,1.8999369417130594,1.9055544357070642,-0.10000000000000009,-8.064516129032265,1.8509345937809611,1.7642005977883422,-0.2200000000000002,-16.176470588235308,1.732661996144897,0.9121849541529292,-0.2300000000000002,-16.788321167883225,1.685971997343706,0.7880820327340704,-0.16000000000000014,-12.307692307692317,2.3980091338321428,0.728010730006971,-0.6500000000000001,-36.312849162011176,2.295937491658858,0.6617638419080525,-0.6500000000000001,-36.312849162011176,2.1995040279337834,0.4262766447097463,-0.74,-39.361702127659576,2.9834494795999973,0.3894723600781419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.2,0.28,0.56,74.93284270000001,76.54670182,73.36269513,74.52218271
17,08/28/15,1.3,0.16000000000000014,14.035087719298259,0.0,0.32954446086512107,0.1200000000000001,10.169491525423737,0.5270809980457631,1.5511436150618547,0.030000000000000027,2.362204724409451,0.936604169777764,1.1433797483785206,0.06000000000000005,4.8387096774193585,0.9385791353783192,1.3230442637002275,-0.050000000000000044,-3.703703703703707,0.8143957662972154,1.1972979364131862,-0.09999999999999987,-7.142857142857134,0.7353528322972727,1.097611295219637,-0.1399999999999999,-9.722222222222216,0.6801164853953051,1.0871019799424002,-0.21999999999999997,-14.473684210526313,1.7687102645771378,1.78168938325245,0.06000000000000005,4.8387096774193585,1.7346696091544296,0.9414579311344798,-0.06000000000000005,-4.411764705882357,1.6371441380674854,0.8181111563275661,-0.07000000000000006,-5.1094890510948945,1.60582113822942,0.7572377033770238,0.0,0.0,2.28648869703238,0.6909373324517033,-0.49,-27.37430167597765,2.198193156786887,0.46678282762653295,-0.49,-27.37430167597765,2.1132262137957856,0.4302098338241611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.19,0.27,0.53,74.46878193,77.94581311,72.2320037,75.9494198
18,08/29/15,1.18,-0.1200000000000001,-9.230769230769239,0.0,0.17920252379486348,0.040000000000000036,3.5087719298245648,2.240134269144588,2.594230376961841,0.0,0.0,2.077939384524024,2.0859032335171337,-0.09000000000000008,-7.086614173228353,1.703606603389829,1.7234241674305995,-0.06000000000000005,-4.8387096774193585,1.6913973656248755,1.6990641877058044,-0.17000000000000015,-12.592592592592602,1.5294398534748757,1.5511303928944467,-0.21999999999999997,-15.714285714285714,1.4008465514055428,1.4329277058767917,-0.26,-18.055555555555557,1.3240317538886812,1.3828894374469,-0.3400000000000001,-22.368421052631586,1.8850166983471772,1.2935746196787135,-0.06000000000000005,-4.8387096774193585,1.8725215288298742,1.1699805725650108,-0.18000000000000016,-13.23529411764707,1.7765038533899389,1.096814819320217,-0.19000000000000017,-13.868613138686142,1.722970779369876,1.0245742555182056,-0.1200000000000001,-9.230769230769239,2.3650896660391587,0.8617120837152997,-0.6100000000000001,-34.0782122905028,2.275774786659291,0.8181585608592424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,0.19,0.25,0.5,75.884725,78.95592914,73.91689841,76.95998385
19,08/30/15,1.32,0.14000000000000012,11.864406779661028,0.0,0.24015502531259994,0.020000000000000018,1.5384615384615397,3.0826207863612427,3.1176269011154205,0.18000000000000016,15.789473684210542,2.2531855958467792,2.253185595846779,0.14000000000000012,11.864406779661028,1.9691500426575743,2.010443069666129,0.050000000000000044,3.9370078740157513,1.7431768744826848,1.7560062636963172,0.08000000000000007,6.451612903225811,1.6654710966139286,1.7303719753676532,-0.030000000000000027,-2.222222222222224,1.5236868712550888,1.6048721075065784,-0.07999999999999985,-5.714285714285704,1.410887122747412,1.4996833128329454,-0.11999999999999988,-8.333333333333325,1.3327790355139035,1.4495836377787357,-0.19999999999999996,-13.157894736842103,1.8812150960512808,1.3225963637031513,0.08000000000000007,6.451612903225811,1.8543516923286083,1.2431285890331554,-0.040000000000000036,-2.9411764705882377,1.7683228059313603,1.1666165478031203,-0.050000000000000044,-3.6496350364963535,1.7275997888677574,1.0138306890437379,0.020000000000000018,1.5384615384615397,2.302052861086969,0.9657856112276081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,0.19,0.25,0.5,76.88415145,79.23876616,74.91360488,77.27830133
20,08/31/15,1.31,-0.010000000000000009,-0.7575757575757582,0.0,0.001104839295909534,0.13000000000000012,11.016949152542384,2.822990393187577,2.8305149224549417,0.010000000000000009,0.7692307692307698,2.417935318516969,2.674673139926392,0.17000000000000015,14.912280701754401,2.12875606445873,2.216742803829655,0.13000000000000012,11.016949152542384,2.0374585038034994,2.04412568873801,0.040000000000000036,3.1496062992126013,1.8267239680624823,1.8396949371508131,0.07000000000000006,5.645161290322586,1.8042892189619637,1.805505062395637,-0.040000000000000036,-2.9629629629629655,1.685394363657317,1.6920757415099237,-0.08999999999999986,-6.428571428571418,1.5821054128511485,1.5941888841922112,-0.1299999999999999,-9.027777777777771,1.515550188409065,1.5030156940060375,-0.20999999999999996,-13.815789473684209,1.9078514432056475,1.415692134789358,0.07000000000000006,5.645161290322586,1.8977510123489776,1.333453860606073,-0.050000000000000044,-3.676470588235297,1.8171391208227772,1.1875179756145333,-0.06000000000000005,-4.379562043795624,1.7685424020143912,1.1338769206520056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,0.19,0.25,0.5,77.3842763,78.9525673,75.05753238,77.19558315
21,09/01/15,1.36,0.050000000000000044,3.8167938931297747,0.0,0.026805595436157237,0.040000000000000036,3.030303030303033,1.6173537725221183,2.1469194771670876,0.18000000000000016,15.254237288135608,2.0032197122474695,2.004111106120446,0.06000000000000005,4.615384615384619,2.0466108593822914,2.185471782476112,0.2200000000000002,19.298245614035107,1.8685276218003215,1.9211294789850977,0.18000000000000016,15.254237288135608,1.8262753243285252,1.8294757309428897,0.09000000000000008,7.086614173228353,1.6726349428101939,1.6804510919195776,0.1200000000000001,9.677419354838717,1.6707108965816848,1.6724746039980132,0.010000000000000009,0.7407407407407414,1.5765428685122378,1.583625197535509,-0.039999999999999813,-2.857142857142844,1.491675375542575,1.503795698039043,-0.07999999999999985,-5.555555555555546,1.4382650919891593,1.4164374370283723,-0.15999999999999992,-10.52631578947368,1.8205406632814851,1.334173189900028,0.1200000000000001,9.677419354838717,1.8171605445014984,1.1882583625486716,0.0,0.0,1.746018877253995,1.1345926836244973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,0.19,0.26,0.54,77.18043457,77.99666659,75.62891887,76.40027326
22,09/02/15,1.14,-0.2200000000000002,-16.176470588235308,0.0,0.594869147844655,-0.17000000000000015,-12.977099236641232,0.6087562851724847,0.7302246961353493,-0.18000000000000016,-13.636363636363647,1.1552324919998465,1.6002161452714494,-0.040000000000000036,-3.3898305084745797,1.6692584366313963,1.6877048352803545,-0.16000000000000014,-12.307692307692317,1.7725679884948222,1.9261996857629646,0.0,0.0,1.6762424932462727,1.7478600677306888,-0.040000000000000036,-3.3898305084745797,1.683379046488899,1.6954363957538354,-0.13000000000000012,-10.236220472440955,1.5614235736558024,1.5791324659778787,-0.10000000000000009,-8.064516129032265,1.5846967529560183,1.584783868894415,-0.2100000000000002,-15.55555555555557,1.510864365949368,1.511991707498221,-0.26,-18.571428571428573,1.440705587494567,1.4344012796944399,-0.30000000000000004,-20.833333333333336,1.3998518203032846,1.3515082244684204,-0.3800000000000001,-25.000000000000007,1.7517211704330191,1.2060823429509846,-0.10000000000000009,-8.064516129032265,1.7579792458691075,1.1518222162589735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.19,0.25,0.52,76.39436411,77.68213396,74.88288719,76.22706328
23,09/03/15,1.23,0.09000000000000008,7.894736842105271,0.0,0.11030940333573082,-0.13000000000000012,-9.558823529411772,2.8898190047343695,3.446313870452124,-0.08000000000000007,-6.106870229007639,2.1544438745250867,2.4390763844928296,-0.09000000000000008,-6.818181818181824,2.33650873770276,2.34423708521629,0.050000000000000044,4.237288135593224,2.1593294287863927,2.231031260707777,-0.07000000000000006,-5.3846153846153895,2.289364105146608,2.289364105146608,0.09000000000000008,7.894736842105271,2.104678118090553,2.1071320633257624,0.050000000000000044,4.237288135593224,2.0028525553820997,2.021738521464555,-0.040000000000000036,-3.1496062992126013,1.8885790935990368,1.8980442081150568,-0.010000000000000009,-0.8064516129032264,1.8382920818698292,1.8695596154293446,-0.1200000000000001,-8.888888888888896,1.7475559191847811,1.7871773673540559,-0.16999999999999993,-12.142857142857139,1.6670517221640677,1.6910803002491654,-0.20999999999999996,-14.583333333333332,1.6065753119322106,1.5497466063756171,-0.29000000000000004,-19.078947368421055,1.9263863180923508,1.4835504851075187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.15,0.19,0.25,0.54,76.20892697,77.23402968,73.97551142,74.79362273
24,09/04/15,1.35,0.1200000000000001,9.756097560975618,0.0,0.16556038982179924,0.2100000000000002,18.421052631578966,3.4103082763888586,3.6704791653902937,-0.010000000000000009,-0.7352941176470594,2.5982151246601135,2.644289837111248,0.040000000000000036,3.0534351145038197,2.1252918378018597,2.1606824084387624,0.030000000000000027,2.2727272727272747,2.1487250933501105,2.156026479819941,0.17000000000000015,14.406779661016964,2.089549670507305,2.0984499106078416,0.050000000000000044,3.8461538461538494,2.160722593846428,2.1723028572345986,0.2100000000000002,18.421052631578966,2.023748810929539,2.026520289468832,0.17000000000000015,14.406779661016964,1.9582488592479597,1.959574084330724,0.08000000000000007,6.2992125984252025,1.8536941975899321,1.8537659183193627,0.1100000000000001,8.870967741935491,1.8242036262694166,1.8320681371725192,0.0,0.0,1.7461053493318441,1.7468084297428588,-0.04999999999999982,-3.5714285714285587,1.674304008289029,1.6054083779343566,-0.08999999999999986,-6.24999999999999,1.6228120060613307,1.53721638374355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16,0.18,0.25,0.55,74.81866289,76.50861689,74.06726909,75.51309237
