Datetime,Price,Timestamp,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,100-Straddles,100-Straddles-P,100-Straddles-ROI
2008-09-05,22.8829,1220587200000,23.06,2.2983366666666667,24.64621125139725,0.26690254692481474,-0.26690254692481474,-100.0,0.25969921407093643,1.3461007859290621,518.3307122220929,,,,0.5266017609957512,1.0791982390042474,204.9363141064306
2008-09-08,22.56,1220846400000,22.64,2.29125,23.52630840245501,0.25133222546577194,-0.25133222546577194,-100.0,0.24425243248113304,2.2643475675188647,927.0522076351364,,,,0.495584657946905,2.0130153420530927,406.19000402323985
2008-09-09,21.6686,1220932800000,25.47,2.28,30.173395893484567,0.3086154866197965,-0.3086154866197965,-100.0,0.30184881626442106,1.3838511837355796,458.45837689928817,,,,0.6104643028842176,1.075235697115783,176.13408221180057
2008-09-10,21.6586,1221019200000,24.52,2.275,27.871185973616328,0.28519147043997073,-0.28519147043997073,-100.0,0.27844275291461784,3.1187572470853837,1120.0712586122593,,,,0.5636342233545886,2.833565776645413,502.7313209941095
2008-09-11,21.8071,1221105600000,24.39,2.2754166666666658,28.828909489878946,0.2968960268527052,-0.2968960268527052,-100.0,0.29009979311870104,2.3613002068812983,813.9613549862538,,,,0.5869958199714063,2.0644041800285926,351.6897582216435
2008-09-12,21.2771,1221192000000,25.66,2.6979166666666665,29.91736916453517,0.30110190698686345,-0.30110190698686345,-100.0,0.2932398198050752,0.8538601801949266,291.181525333944,,,,0.5943417267919386,0.5527582732080631,93.00344369083265
2008-09-15,20.0514,1221451200000,31.7,4.729166666666667,43.609616398657465,0.4146456582953526,-0.4146456582953526,-100.0,0.40165994550294215,0.9283400544970596,231.1258727415875,,,,0.8163056037982948,0.5136943962017071,62.929176745997026
2008-09-16,19.9829,1221537600000,30.3,4.589583333333334,42.54047288617942,0.40307157934872784,-0.40307157934872784,-100.0,0.3905120779333302,1.4723879220666696,377.0403030448757,,,,0.793583657282058,1.0693163427179417,134.7452575296522
2008-09-17,18.2614,1221624000000,36.22,4.172916666666667,63.884156876829344,0.5496745425646576,-0.4239745425646557,-77.13192257121568,0.5392387173005986,-0.5392387173005986,-100.0,,,,1.0889132598652562,-0.9632132598652543,-88.4563808125951
2008-09-18,19.1557,1221710400000,33.1,3.6375,83.91729026266859,0.7548744615957919,-0.7548744615957919,-100.0,0.7453317901471692,-0.4367317901471708,-58.59562089266795,,,,1.500206251742961,-1.1916062517429626,-79.4294951349881
2008-09-19,20.13,1221796800000,32.07,3.54375,99.70850647944785,0.9413175586740898,-0.9413175586740898,-100.0,0.9315479181922104,0.8784520818077883,94.30025709386356,,,,1.8728654768663002,-0.0628654768663015,-3.3566466808651274
2008-09-22,18.7214,1222056000000,33.85,3.5458333333333334,104.0813559065086,0.9135991251830244,-0.9135991251830244,-100.0,0.9045077765996832,2.7797922234003156,307.3265145215657,,,,1.8181069017827076,1.866193098217291,102.64484978234412
2008-09-23,18.12,1222142400000,35.72,3.520833333333333,104.32650616302007,0.886291144760424,-0.886291144760424,-100.0,0.8775538683882811,1.0053461316117185,114.56232692109728,,,,1.7638450131487051,0.11905498685129423,6.7497419537312275
2008-09-24,18.3871,1222228800000,35.19,3.520833333333333,84.30149372058693,0.7277380431378315,-0.7277380431378315,-100.0,0.7188719739114404,2.07962802608856,289.2904580454203,,,,1.446610017049272,1.3518899829507287,93.45227580466029
2008-09-25,18.8471,1222315200000,32.82,3.416666666666667,77.61440458601092,0.6870473367136238,-0.6870473367136238,-100.0,0.6782282694189004,3.8688717305811,570.4379933758753,,,,1.3652756061325242,3.181824393867476,233.05363251019836
2008-09-26,18.32,1222401600000,34.74,3.4520833333333334,62.41034847282639,0.5379610662684549,-0.5379610662684549,-100.0,0.5292998038316643,3.9236001961683353,741.281248881055,,,,1.0672608701001192,3.3856391298998805,317.22695216796205
2008-09-29,15.0371,1222660800000,46.72,5.125,142.17629154141372,1.0020363340332965,-1.0020363340332965,-100.0,0.991483170765502,0.02561682923449915,2.5836877508189042,,,,1.9935195047987984,-0.9764195047987974,-48.97968153551351
2008-09-30,16.2371,1222747200000,39.39,4.035416666666666,166.70531212975808,1.2660231210030828,-1.2660231210030828,-100.0,1.2570497844668769,2.242950215533125,178.42970447541785,,,,2.5230729054699594,0.9769270945300423,38.71973308468767
2008-10-01,15.5886,1222833600000,39.81,3.60625,163.65894358940932,1.1929707308760973,-1.1929707308760973,-100.0,1.1852717575342189,1.5762282424657812,132.98454404624383,,,,2.378242488410316,0.3832575115896839,16.11515703118499
2008-10-02,14.3,1222920000000,45.26,3.364583333333333,157.85848497607574,1.0555872936979211,-1.0555872936979211,-100.0,1.0489979162239056,0.5739020837760958,54.709554223137076,,,,2.1045852099218267,-0.4816852099218254,-22.887417798575008
2008-10-03,13.8671,1223006400000,45.14,3.4145833333333333,157.61279129279131,1.0220921486346528,-1.0220921486346528,-100.0,1.0156073135423735,-0.9771073135423728,-96.20916475426752,,,,2.0376994621770264,-1.9991994621770255,-98.11061441028853
2008-10-06,14.02,1223265600000,52.05,4.091666666666667,97.4852103450928,0.641579540430409,1.0898204595695915,169.86521403698075,0.6337235002911656,-0.6337235002911656,-100.0,,,,1.2753030407215746,0.4560969592784261,35.76381022508686
2008-10-07,12.7371,1223352000000,53.68,4.804166666666666,69.15827740437085,0.4152602647488006,1.7162397352512002,413.29254950251226,0.4068806728906811,-0.4068806728906811,-100.0,,,,0.8221409376394817,1.3093590623605191,159.26211704284313
2008-10-08,12.8271,1223438400000,57.53,4.872916666666667,80.02517733107624,0.4832528732655357,0.6825471267344652,141.24015903355468,0.4746933483163689,-0.4746933483163689,-100.0,,,,0.9579462215819046,0.20785377841809627,21.697854611802416
2008-10-09,12.6771,1223524800000,63.92,3.947916666666667,69.01478195522563,0.4117322409602151,1.4668677590397854,356.26740223667014,0.4048781856813157,-0.4048781856813157,-100.0,,,,0.8166104266415308,1.0619895733584697,130.0484954283658
2008-10-10,13.8286,1223611200000,69.95,3.872916666666667,103.71702676978128,0.6727800146421083,-0.5870800146421074,-87.26180948677704,0.6654453830048173,-0.6654453830048173,-100.0,,,,1.3382253976469256,-1.2525253976469246,-93.59599659738248
2008-10-13,15.7514,1223870400000,54.99,3.44375,140.186194603757,1.033354630154883,-1.033354630154883,-100.0,1.0259257135687854,0.6625742864312141,64.58306655814124,,,,2.0592803437236684,-0.37078034372366897,-18.005335934650354
2008-10-14,14.8686,1223956800000,55.13,3.2645833333333334,120.98676880387636,0.8423953187482249,-0.8423953187482249,-100.0,0.8357475198722657,0.9628524801277348,115.20853573994398,,,,1.6781428386204906,0.12045716137950979,7.178004077324611
2008-10-15,13.9929,1224043200000,69.25,2.9458333333333337,137.80839234795167,0.9020619316395893,-0.9020619316395893,-100.0,0.8964163925598454,-0.7421163925598444,-82.78701714061974,,,,1.7984783241994347,-1.6441783241994337,-91.42052490019942
2008-10-16,14.5557,1224129600000,67.61,2.6604166666666664,135.76105721958174,0.924208997738325,-0.924208997738325,-100.0,0.918905275629954,-0.3961052756299539,-43.10621411531287,,,,1.843114273368279,-1.320314273368279,-71.63496547370411
2008-10-17,13.9143,1224216000000,70.33,2.3166666666666664,131.7180447498623,0.8569934805795727,-0.8569934805795727,-100.0,0.8525784558317397,-0.7068784558317383,-82.91066364586204,,,,1.7095719364113124,-1.563871936411311,-91.47739870450546
2008-10-20,14.0629,1224475200000,52.97,2.052083333333333,71.60553992602847,0.4719618233814718,-0.4719618233814718,-100.0,0.4680091950312049,0.4391908049687965,93.84234532817524,,,,0.9399710184126767,-0.03277101841267538,-3.486386044967173
2008-10-21,13.07,1224561600000,53.11,1.81875,77.0360437539512,0.4715422563693501,0.7313577436306495,155.09908894735213,0.4682863520489304,-0.4682863520489304,-100.0,,,,0.9398286084182805,0.2630713915817191,27.991421970487245
2008-10-22,13.8386,1224648000000,69.65,1.8670833333333328,88.03051630182856,0.5702659696098706,0.5268340303901304,92.38391530719379,0.5667269948844647,-0.5667269948844647,-100.0,,,,1.1369929644943353,-0.039892964494334215,-3.508637761191087
2008-10-23,14.0329,1224734400000,67.8,1.86875,82.09230901453101,0.5394184695732154,1.2905815304267847,239.25423455520257,0.535826603055197,-0.535826603055197,-100.0,,,,1.0752450726284124,0.7547549273715877,70.19375829610696
2008-10-24,13.7686,1224820800000,79.13,1.84875,76.43337489249217,0.4929037235233746,1.1084962764766253,224.89103319262261,0.4894172199237578,-0.4894172199237578,-100.0,,,,0.9823209434471324,0.6190790565528675,63.02207650998594
2008-10-27,13.1557,1225080000000,80.06,1.7241666666666666,80.81406914635858,0.4977317279445339,1.626568272055466,326.79617969556625,0.4946248867177952,-0.4946248867177952,-100.0,,,,0.992356614662329,1.1319433853376708,114.06619038084804
2008-10-28,14.2729,1225166400000,66.96,1.3354166666666667,83.20047606298152,0.5555176619859532,1.0272823380140474,184.92343417877208,0.5529069051004205,-0.5529069051004205,-100.0,,,,1.1084245670863737,0.47437543291362694,42.79726803246336
2008-10-29,14.9357,1225252800000,69.96,1.0145833333333334,80.0411477253693,0.5589926642092911,-0.5589926642092911,-100.0,0.5569169848541629,-0.3783169848541617,-67.93058842571118,,,,1.115909649063454,-0.9373096490634527,-83.99512002159904
2008-10-30,15.8629,1225339200000,62.9,0.825,86.07912598867506,0.6381629187394386,-0.6381629187394386,-100.0,0.6363702950368637,1.0694297049631365,168.0514809229407,,,,1.2745332137763024,0.43126678622369763,33.83723402122267
2008-10-31,15.37,1225425600000,59.89,0.7791666666666666,90.42917837447685,0.6494628097203359,-0.6494628097203359,-100.0,0.6478223778613792,0.68787762213862,106.18305968519844,,,,1.297285187581715,0.03841481241828415,2.961169431826603
2008-11-03,15.28,1225688400000,53.68,0.7316666666666667,74.79930160764073,0.5342349438873732,-0.5342349438873732,-100.0,0.5327035320495908,1.050196467950408,197.14464139363773,,,,1.066938475936964,0.5159615240630346,48.35906996510999
2008-11-04,15.8557,1225774800000,47.73,0.6758333333333333,60.83591056011383,0.4510138638917649,-0.4510138638917649,-100.0,0.4495460125815916,1.8675539874184084,415.43110941940597,,,,0.9005598764733564,1.4165401235266435,157.2954958946089
2008-11-05,14.7571,1225861200000,54.56,0.6854166666666667,83.82424760506656,0.5780238981190307,-0.5780238981190307,-100.0,0.5766383792895242,1.3061616207104754,226.51312635828998,,,,1.1546622774085549,0.7281377225914447,63.06066603523476
2008-11-06,14.1571,1225947600000,63.68,0.675,64.91571678013557,0.42964589288139,-0.42964589288139,-100.0,0.4283369064827216,-0.0483369064827226,-11.284786753408651,,,,0.8579827993641116,-0.4779827993641126,-55.710067814688884
2008-11-07,14.0343,1226034000000,56.1,0.6516666666666666,64.9887091965809,0.4263752869169606,-0.4263752869169606,-100.0,0.4251225092050177,0.7177774907949814,168.8401520157638,,,,0.8514977961219783,0.29140220387802085,34.22230864309566
2008-11-10,13.6971,1226293200000,59.98,0.6875,64.10085548194994,0.4104894756569655,-0.4104894756569655,-100.0,0.4091995697887576,0.6965004302112429,170.21045026288755,,,,0.8196890454457231,0.2860109545542775,34.89261643099708
2008-11-11,13.5386,1226379600000,61.44,0.7166666666666667,41.16581756632912,0.26085819698299506,-0.26085819698299506,-100.0,0.25952913026016944,0.4347708697398307,167.52295563275968,,,,0.5203873272431645,0.17391267275683564,33.41985164745767
2008-11-12,12.8743,1226466000000,66.46,0.7458333333333333,28.95809338736062,0.17471854392111918,-0.17471854392111918,-100.0,0.1734032574029385,0.3737967425970616,215.56500621465682,,,,0.3481218013240577,0.19907819867594245,57.18636348506816
2008-11-13,13.7771,1226552400000,59.83,0.7458333333333333,70.00761775273166,0.4509067984971242,-0.4509067984971242,-100.0,0.4494992785628664,1.8290007214371349,406.89736528271936,,,,0.9004060770599907,1.3780939229400104,153.0524902097249
2008-11-14,12.8914,1226638800000,66.31,0.7625,82.57717225993999,0.4975140781142216,-0.4975140781142216,-100.0,0.4961676152166765,0.598132384783324,120.55046851901436,,,,0.9936816933308981,0.10061830666910243,10.125808631114262
2008-11-17,12.5914,1226898000000,69.15,0.7583333333333333,82.53570704332616,0.4856893194165295,0.2015106805834712,41.48962567790269,0.4843813766224958,-0.4843813766224958,-100.0,,,,0.9700706960390253,-0.2828706960390246,-29.15980218699905
2008-11-18,12.8443,1226984400000,67.64,0.7895833333333333,86.71440544752147,0.5204999213686943,-0.3933999213686956,-75.5811682611249,0.5191107300320787,-0.5191107300320787,-100.0,,,,1.039610651400773,-0.9125106514007744,-87.77426916233073
2008-11-19,12.3271,1227070800000,74.26,0.9258333333333334,84.26389597085372,0.4855652632648733,0.7587347367351276,156.25803452938555,0.4840019596499765,-0.4840019596499765,-100.0,,,,0.9695672229148498,0.2747327770851511,28.335608980180936
2008-11-20,11.4986,1227157200000,80.86,0.99375,58.10235561264522,0.31265358785303304,1.4273464121469672,456.5264777380103,0.3110883883977085,-0.3110883883977085,-100.0,,,,0.6237419762507416,1.1162580237492588,178.96150431609368
2008-11-21,11.7971,1227243600000,72.67,1.0645833333333334,64.30056344084419,0.3549433608133601,0.5522566391866395,155.59007440542962,0.3532230758371879,-0.3532230758371879,-100.0,,,,0.708166436650548,0.19903356334945155,28.105478182619194
2008-11-24,13.2786,1227502800000,64.7,1.1108333333333331,115.05530885598274,0.7137758947866866,-0.7137758947866866,-100.0,0.7117554578980272,-0.6431554578980272,-90.36185824235321,,,,1.4255313526847138,-1.3569313526847138,-95.1877592961526
2008-11-25,12.9714,1227589200000,60.9,1.1216666666666666,116.9501359170697,0.7087209097523068,0.0198790902476933,2.8049250380718846,0.7067279687572885,-0.7067279687572885,-100.0,,,,1.4154488785095953,-0.6868488785095952,-48.52516321414705
2008-11-26,13.5714,1227675600000,54.92,1.195,112.90823802118929,0.716014815663522,-0.716014815663522,-100.0,0.7137933779025998,-0.2009933779025994,-28.158481729432047,,,,1.4298081935661218,-0.9170081935661214,-64.13504956066782
2008-11-28,13.2386,1227848400000,55.28,1.1666666666666667,93.54325912463119,0.5789569878831733,-0.3889569878831738,-67.182363461111,0.5768413989507177,-0.5768413989507177,-100.0,,,,1.155798386833891,-0.9657983868338915,-83.56114680861673
2008-12-01,12.7043,1228107600000,68.51,1.13375,105.90565843222456,0.6287660677973248,0.9126339322026746,145.14681674852264,0.6267931387984316,-0.6267931387984316,-100.0,,,,1.2555592065957564,0.28584079340424307,22.76601468912435
2008-12-02,13.21,1228194000000,62.98,1.0845833333333332,63.61861127109751,0.3932682584643761,0.6910317415356229,175.71510709609416,0.3913057541414666,-0.3913057541414666,-100.0,,,,0.7845740126058427,0.29972598739415623,38.20238531718151
2008-12-03,13.7,1228280400000,60.72,0.8770833333333332,64.53655531888322,0.41353412499529707,-0.083534124995297,-20.200056040416733,0.4118881907704397,-0.4118881907704397,-100.0,,,,0.8254223157657368,-0.4954223157657367,-60.02046543969894
2008-12-04,13.0586,1228366800000,63.64,0.7070833333333333,67.19106365941015,0.4101986582599242,0.10260134174007618,25.01259808486804,0.4089338539793141,-0.4089338539793141,-100.0,,,,0.8191325122392383,-0.30633251223923796,-37.39718637242537
2008-12-05,13.4286,1228453200000,59.93,0.55375,69.13351714373461,0.43385379507300303,0.17614620492699815,40.60036051945994,0.4328351916181257,-0.4328351916181257,-100.0,,,,0.8666889866911287,-0.2566889866911275,-29.617197245245084
2008-12-08,14.2457,1228712400000,58.49,0.44666666666666666,65.43421000176305,0.43556480606063896,-0.43556480606063896,-100.0,0.4346931780239611,0.27530682197603795,63.333596176396064,,,,0.8702579840846001,-0.160257984084601,-18.414997278441735
2008-12-09,14.2943,1228798800000,58.91,0.37083333333333335,64.78627280610452,0.4326574066616198,-0.4326574066616198,-100.0,0.4319312877190216,0.2294687122809789,53.126207525455314,,,,0.8645886943806413,-0.2031886943806409,-23.501197239942815
2008-12-10,14.03,1228885200000,55.73,0.28125,65.52634595900311,0.4294186884914248,-0.4294186884914248,-100.0,0.4288781595205196,0.8640218404794799,201.46090942132503,,,,0.8582968480119444,0.4346031519880551,50.63552930372721
2008-12-11,13.5714,1228971600000,55.78,0.2531266666666667,58.52795595608945,0.3710391633970831,-0.3710391633970831,-100.0,0.3705685848100071,0.4251314151899929,114.72408418213881,,,,0.7416077482070902,0.054092251792909885,7.293916753658957
2008-12-12,14.0386,1229058000000,54.28,0.2697933333333333,59.94745621970541,0.3931269610563861,-0.3931269610563861,-100.0,0.3926081321932893,0.7888918678067105,200.93620155028333,,,,0.7857350932496754,0.3957649067503244,50.36874515983544
2008-12-15,13.5357,1229317200000,56.76,0.22416666666666668,46.40382431332714,0.2934477856013693,-0.2934477856013693,-100.0,0.2930321409215164,0.9940678590784842,339.23509412734626,,,,0.5864799265228857,0.7006200734771149,119.46190172798269
2008-12-16,13.6329,1229403600000,52.37,0.21166666666666667,47.16777306653186,0.30040468431228184,-0.30040468431228184,-100.0,0.3000093981937413,0.9928906018062582,330.9531660621729,,,,0.6004140825060231,0.6924859174939764,115.33472276394009
2008-12-17,12.7371,1229490000000,49.84,0.21,63.409402463772345,0.3772054528516806,-0.3772054528516806,-100.0,0.3768390483958797,0.21166095160412013,56.16746791637276,,,,0.7540445012475603,-0.16554450124756048,-21.954208401980054
2008-12-18,12.7757,1229576400000,47.34,0.21458333333333326,63.627411584204566,0.3796520491147488,-0.3796520491147488,-100.0,0.3792765132243927,0.1378234867756083,36.33852399767958,,,,0.7589285623391415,-0.24182856233914052,-31.864469772199044
2008-12-19,12.8571,1229662800000,44.93,0.3633333333333333,53.27551906043724,0.3200904001020666,-0.3200904001020666,-100.0,0.3194504964376996,0.16474950356230167,51.57278057147477,,,,0.6395408965397662,-0.1553408965397649,-24.289439092986278
2008-12-22,12.2486,1229922000000,44.56,0.3425,56.53975097391774,0.32358283507316354,-0.2450828350731636,-75.7403695464097,0.3230081710885031,-0.3230081710885031,-100.0,,,,0.6465910061616666,-0.5680910061616666,-87.85940428308822
2008-12-23,12.34,1230008400000,45.02,0.3425,56.624411718643614,0.3264849608838896,-0.3264849608838896,-100.0,0.3259060087121544,-0.17880600871215435,-54.8642872276954,,,,0.652390969596044,-0.505290969596044,-77.45217103616818
2008-12-24,12.1486,1230094800000,44.21,0.3425,37.66913919571173,0.2139411614209888,0.6017588385790109,281.2730540407244,0.21337118910708688,-0.21337118910708688,-100.0,,,,0.4273123505280757,0.38838764947192395,90.89080832602934
2008-12-26,12.2586,1230267600000,43.38,0.345,39.13112587034144,0.22424626592684133,1.0285537340731592,458.6715100124418,0.2236669348221012,-0.2236669348221012,-100.0,,,,0.44791320074894253,0.804886799251058,179.69704797832043
2008-12-29,12.3729,1230526800000,43.9,0.3133366666666667,39.868758976503756,0.2305710391335447,0.6851289608664564,297.1444130369017,0.2300399706348077,-0.2300399706348077,-100.0,,,,0.4606110097683524,0.45508899023164867,98.80115337679817
2008-12-30,12.3271,1230613200000,41.63,0.30166666666666664,17.25518516794623,0.09956944406795287,0.5747305559320477,577.2157927685254,0.09906004703616222,-0.09906004703616222,-100.0,,,,0.1986294911041151,0.47567050889588547,239.4762762829385
2008-12-31,12.1929,1230699600000,40.0,0.30166666666666664,18.03969183808581,0.10295147881596113,0.9470485211840396,919.8979286902808,0.10244762737734714,-0.10244762737734714,-100.0,,,,0.20539910619330826,0.8446008938066925,411.19988760409166
2009-01-02,12.9643,1230872400000,39.19,0.2504166666666666,45.03731155533178,0.2728139969079084,-0.2728139969079084,-100.0,0.2723692816874577,-0.24806928168745745,-91.07828906055408,,,,0.5451832785953661,-0.5208832785953659,-95.54278332552536
2009-01-05,13.5114,1231131600000,39.08,0.2325,48.9145310403047,0.3087617331855794,-0.3087617331855794,-100.0,0.30833141120273044,0.5373685887972703,174.2827909427451,,,,0.6170931443883099,0.22860685561169092,37.04576167967255
2009-01-06,13.2886,1231218000000,38.56,0.2395833333333333,55.34673300437432,0.34356790515615193,-0.34356790515615193,-100.0,0.3431317853151219,0.4154682146848794,121.08123830712036,,,,0.6866996904712739,0.07190030952872739,10.47041531056801
2009-01-07,13.0014,1231304400000,43.39,0.225,60.33481435869303,0.3663932066342577,-0.3663932066342577,-100.0,0.3659924847276059,0.4454075152723949,121.6985413249385,,,,0.7323856913618636,0.07901430863813719,10.788619926641507
2009-01-08,13.2429,1231390800000,42.56,0.21166666666666667,57.23412743138821,0.35402581724820514,-0.35402581724820514,-100.0,0.3536418391848989,0.9778581608151012,276.5108797841749,,,,0.707667656433104,0.6238323435668961,88.15329313073772
2009-01-09,12.94,1231477200000,42.82,0.19916666666666666,45.842676999166095,0.2771224080653409,-0.2771224080653409,-100.0,0.2767693695023601,0.9018306304976392,325.841921061987,,,,0.553891777567701,0.6247082224322984,112.78524934520112
2009-01-12,12.6657,1231736400000,45.84,0.19875,28.078869732156573,0.16621984226313113,-0.16621984226313113,-100.0,0.16587501026214913,1.3284249897378502,800.8590248997754,,,,0.33209485252528026,1.1622051474747188,349.9618071876762
2009-01-13,12.53,1231822800000,43.27,0.19208333333333333,27.899912112061948,0.16338646370825138,-0.16338646370825138,-100.0,0.16305676884495313,0.5340432311550458,327.51981713979325,,,,0.3264432325532045,0.37065676744679443,113.54401944490728
2009-01-14,12.19,1231909200000,49.14,0.19,29.437034092166492,0.16769897189671212,0.26520102810328794,158.14111744622298,0.16738170205298175,-0.16738170205298175,-100.0,,,,0.3350806739496939,0.09781932605030619,29.192768683816105
2009-01-15,11.9114,1231995600000,51.0,0.2,9.915396134817804,0.05530920849838239,0.6561907915016167,1186.4042341535373,0.05498287324272244,-0.05498287324272244,-100.0,,,,0.11029208174110483,0.6012079182588943,545.1052412539872
2009-01-16,11.7614,1232082000000,46.11,0.20750333333333326,11.30776068445937,0.0622649157480204,0.9820350842519794,1577.1884896241932,0.06193060136188056,-0.06193060136188056,-100.0,,,,0.12419551710990095,0.9201044828900988,740.8516058400851
2009-01-20,11.1714,1232427600000,56.65,0.20667,25.898141761923927,0.1352416197634687,1.6547583802365304,1223.5570552398187,0.13492535119412352,-0.13492535119412352,-100.0,,,,0.27016697095759223,1.519833029042407,562.5532327861696
2009-01-21,11.8329,1232514000000,46.42,0.20875,65.23385533221085,0.3604998469877687,1.2637001530122314,350.5411066249654,0.3601614795141064,-0.3601614795141064,-100.0,,,,0.7206613265018751,0.903538673498125,125.3763231452901
