Datetime,Price,Timestamp,VIX,10-Day-LIBOR,10-Day-VM,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,103-Straddles,103-Straddles-P,103-Straddles-ROI
2008-08-25,24.65,1219636800000,20.97,2.4330434782608696,24.26138390966757,0.1388049419580657,-0.1388049419580657,-100.0,0.8613862643784422,2.8595137356215545,331.9664886559246,1.000191206336508,2.720708793663489,272.0188676352073
2008-08-26,24.8057,1219723200000,20.49,2.44375,22.366349869641557,0.11591624636091513,-0.11591624636091513,-100.0,0.8429868079153131,3.0482841920846897,361.60520704031256,0.9589030542762282,2.932367945723775,305.80442231848986
2008-08-27,24.9528,1219809600000,19.76,2.4242934782608696,21.00486310195021,0.10012035262769547,-0.10012035262769547,-100.0,0.8316394183484555,3.062644581651547,368.26592319705367,0.9317597709761509,2.9625242290238516,317.94936005019684
2008-08-28,24.82,1219896000000,19.43,2.4166039130434784,20.984871017343654,0.09934162019678627,-0.09934162019678627,-100.0,0.8270213283289499,3.4604786716710483,418.426774876915,0.9263629485257362,3.361137051474265,362.8315507246225
2008-08-29,24.2186,1219982400000,20.65,2.4068213043478264,22.06162930853672,0.10948956898769867,-0.10948956898769867,-100.0,0.8196040765860388,4.074153923413959,497.08805016982734,0.9290936455737375,3.9646643544262608,426.7238693660407
2008-09-02,23.7414,1220328000000,21.99,2.405734347826087,23.482736891512776,0.12417076106282288,-0.12417076106282288,-100.0,0.8203005464037183,3.65044145359628,445.01268097408797,0.9444713074665412,3.5262706925334566,373.3592185020801
2008-09-03,23.8514,1220414400000,21.43,2.402717391304348,23.773371949236626,0.1282753145123232,-0.1282753145123232,-100.0,0.8276507405918921,5.4778912594081115,661.8602498308177,0.9559260551042154,5.349615944895787,559.6265439498425
2008-09-04,23.0314,1220500800000,24.03,2.3928539130434783,26.26079343577057,0.15391171009002758,-0.15391171009002758,-100.0,0.8293069987627923,3.737335001237209,450.6575980683606,0.9832187088528199,3.5834232911471817,364.4584118347561
2008-09-05,22.8829,1220587200000,23.06,2.3901408695652173,26.28367975687787,0.15319627054503648,-0.15319627054503648,-100.0,0.8242543076876174,2.6151326923123825,317.2725538613123,0.9774505782326539,2.461936421767346,251.8732380535104
2008-09-08,22.56,1220846400000,22.64,2.3799734782608697,23.09604209977497,0.11354417710302125,-0.11354417710302125,-100.0,0.7751976177725801,3.74020238222742,482.4837301453993,0.8887417948756013,3.6266582051243983,408.06657524551633
2008-09-09,21.6686,1220932800000,25.47,2.370271739130435,26.737812479169964,0.15034198934745202,-0.15034198934745202,-100.0,0.7859111917418353,3.4127468082581665,434.2407697101765,0.9362531810892873,3.2624048189107144,348.45326935125144
2008-09-10,21.6586,1221019200000,24.52,2.36568,25.569559727555443,0.1367069604234672,-0.1367069604234672,-100.0,0.7720108953110767,3.149247104688921,407.9278056587469,0.9087178557345439,3.012540144265458,331.51545611815135
2008-09-11,21.8071,1221105600000,24.39,2.3625,25.769292591282053,0.1399540100542982,-0.1399540100542982,-100.0,0.7796333984702422,2.8345796015297537,363.578523841029,0.9195874085245404,2.694625591475459,293.02549888095274
2008-09-12,21.2771,1221192000000,25.66,2.494158260869565,25.880390651084515,0.1380042959276606,-0.1380042959276606,-100.0,0.7613469296217126,2.834066070378288,372.2437117841191,0.8993512255493732,2.6960617744506274,299.77851787589714
2008-09-15,20.0514,1221451200000,31.7,3.7279347826086964,33.95473889047271,0.22333598588841494,-0.22333598588841494,-100.0,0.8037948308632181,4.812047169136781,598.6661003989024,1.027130816751633,4.588711183248369,446.750414690162
2008-09-16,19.9829,1221537600000,30.3,4.1941304347826085,34.81314551959996,0.2334903457402886,-0.2334903457402886,-100.0,0.8093401847605577,3.5359468152394413,436.8925307082765,1.0428305305008463,3.3024564694991527,316.68198934615606
2008-09-17,18.2614,1221624000000,36.22,4.1875,48.09522549206114,0.3620691087638459,-0.3620691087638459,-100.0,0.8883443863211758,2.332297613678822,262.5443070943877,1.2504134950850219,1.9702285049149761,157.56615812763684
2008-09-18,19.1557,1221710400000,33.1,3.7476086956521737,60.4711489863691,0.5297164590069787,-0.5297164590069787,-100.0,1.0841398526007635,4.3462311473992346,400.89211156411017,1.6138563116077422,3.8165146883922585,236.4841690639858
2008-09-19,20.13,1221796800000,32.07,3.745815217391304,69.46069805678192,0.6734846333550699,-0.6734846333550699,-100.0,1.2561173676840272,5.610682632315972,446.6686614373223,1.929602001039097,4.937197998960901,255.8661317879129
2008-09-22,18.7214,1222056000000,33.85,3.76068,75.68215297288404,0.7020939951561003,-0.7020939951561003,-100.0,1.2438784595237298,4.019163540476269,323.115454705693,1.94597245467983,3.3170695453201686,170.4581962269309
2008-09-23,18.12,1222142400000,35.72,3.871141304347826,75.16396405031023,0.6736422860978664,-0.6736422860978664,-100.0,1.197458414043938,4.7290415859560655,394.923241633554,1.8711007001418043,4.055399299858198,216.7386982192275
2008-09-24,18.3871,1222228800000,35.19,3.9620108695652174,76.51351064502441,0.6999203514917278,-0.6999203514917278,-100.0,1.2309868647257147,4.8806261352742855,396.4807647530645,1.9309072162174425,4.180705783782558,216.5151048517166
2008-09-25,18.8471,1222315200000,32.82,3.934184782608696,78.5314493566532,0.7421766470541531,-0.7421766470541531,-100.0,1.2866769707034005,5.448736029296602,423.4735021578794,2.0288536177575534,4.706559382242448,231.98122038220296
2008-09-26,18.32,1222401600000,34.74,3.8710869565217383,78.68832907245749,0.7231690549082286,-0.7231690549082286,-100.0,1.2527670984876238,3.788232901512375,302.3892394752096,1.9759361533958524,3.0650638466041498,155.1195792099111
2008-09-29,15.0371,1222660800000,46.72,4.2077717391304335,120.13747257393484,1.0037305623057868,-0.7405435623057866,-73.7791186316572,1.4369988186253595,-1.4369988186253595,-100.0,2.4407293809311463,-2.177542380931148,-89.2168709052213
2008-09-30,16.2371,1222747200000,39.39,4.136195652173913,131.12087378891766,1.2013959257779865,-1.2013959257779865,-100.0,1.6695677100488933,0.18604528995110847,11.143321042406848,2.8709636358268797,-1.015350635826878,-35.36619632364107
2008-10-01,15.5886,1222833600000,39.81,4.065652173913043,126.05839415332994,1.1011952169406936,-1.1011952169406936,-100.0,1.5509784724886124,0.5123795275113867,33.03588905971412,2.652173689429306,-0.5888156894293068,-22.201249178216834
2008-10-02,14.3,1222920000000,45.26,4.0567391304347815,125.07323137485916,1.0008549809239609,-1.0008549809239609,-100.0,1.4134937431519168,-1.2401937431519157,-87.73959907218523,2.414348724075878,-2.2410487240758767,-92.82208082569622
2008-10-03,13.8671,1223006400000,45.14,3.957717391304348,117.14325313906073,0.8978499134260165,-0.8978499134260165,-100.0,1.2983840398142492,-0.9295710398142498,-71.59445982925338,2.1962339532402657,-1.8274209532402663,-83.20702585187418
2008-10-06,14.02,1223265600000,52.05,4.165,117.60237163808833,0.9123257684313336,-0.9123257684313336,-100.0,1.3164570570926752,-0.9387570570926762,-71.30935658211828,2.228782825524009,-1.85108282552401,-83.05353057845831
2008-10-07,12.7371,1223352000000,53.68,4.489402173913043,122.36371649369437,0.8693225175704518,-0.8693225175704518,-100.0,1.2353091567260943,-1.1860961567260944,-96.01613897767682,2.104631674296546,-2.055418674296546,-97.66168111023755
2008-10-08,12.8271,1223438400000,57.53,4.729891304347826,121.55380999772444,0.86896223879556,-0.2422752387955596,-27.880985844835944,1.2366655291681825,-1.2366655291681825,-100.0,2.1056277679637425,-1.4789407679637439,-70.23752205708992
2008-10-09,12.6771,1223524800000,63.92,4.67445652173913,117.77263680632427,0.8270981401247273,0.14838885987527384,17.94090116716943,1.1906995669036968,-1.1906995669036968,-100.0,2.017797707028424,-1.0423107070284248,-51.655857442885974
2008-10-10,13.8286,1223611200000,69.95,4.573043478260869,133.97755460962398,1.0499603513447493,-1.0499603513447493,-100.0,1.4469840593712346,-0.9721260593712336,-67.18291421908658,2.496944410715984,-2.022086410715983,-80.98243605415956
2008-10-13,15.7514,1223870400000,54.99,4.126358695652174,118.03266295885365,1.0293944851599974,-1.0293944851599974,-100.0,1.48360553256256,1.5846364674374414,106.80982462369059,2.5130000177225575,0.5552419822774439,22.09478624598817
2008-10-14,14.8686,1223956800000,55.13,3.894619565217392,114.2622297915513,0.9343402425827588,-0.9343402425827588,-100.0,1.3640659256115593,-0.3223079256115593,-23.62847129012897,2.298406168194318,-1.2566481681943165,-54.6747648689774
2008-10-15,13.9929,1224043200000,69.25,3.557934782608696,116.24517630173952,0.8970713528585676,-0.37405835285856703,-41.697725790329756,1.3028160472350327,-1.3028160472350327,-100.0,2.1998874000936004,-1.6768744000936016,-76.22546499526541
2008-10-16,14.5557,1224129600000,67.61,3.289945652173913,110.37052961707992,0.8763423414007026,-0.005813341400703109,-0.6633642043828842,1.2995059816172674,-1.2995059816172674,-100.0,2.17584832301797,-1.3053193230179705,-59.99128290373897
2008-10-17,13.9143,1224216000000,70.33,2.8534239130434784,111.77739958849236,0.8499374130616921,0.18833358693830604,22.158524150605427,1.256166819207583,-1.256166819207583,-100.0,2.106104232269275,-1.067833232269277,-50.701822631005925
2008-10-20,14.0629,1224475200000,52.97,2.5796739130434783,111.76840923537634,0.8584947778503107,-0.06328177785031207,-7.371247849494322,1.2701481269286976,-1.2701481269286976,-100.0,2.1286429047790083,-1.3334299047790097,-62.64225445166642
2008-10-21,13.07,1224561600000,53.11,2.313043478260869,106.75347853548288,0.7543096348852751,1.639290365114726,217.32327008709754,1.1378812627430357,-1.1378812627430357,-100.0,1.8921908976283108,0.5014091023716885,26.498864517325348
2008-10-22,13.8386,1224648000000,69.65,2.3359239130434784,110.24526774603905,0.8305309951777415,-0.3271889951777416,-39.39515768556236,1.2365698055447778,-1.2365698055447778,-100.0,2.0671008007225193,-1.5637588007225194,-75.64985704499435
2008-10-23,14.0329,1224734400000,67.8,2.3030434782608697,109.73579717269313,0.8374296844141158,-0.8374296844141158,-100.0,1.2492995801557398,-0.95251258015574,-76.24372850881755,2.086729264569856,-1.7899422645698557,-85.77740749415437
2008-10-24,13.7686,1224820800000,79.13,2.2796195652173914,101.5639566856115,0.7475508826375794,-0.7475508826375794,-100.0,1.1517544465771286,-1.0043964465771298,-87.20577980506796,1.899305329214708,-1.7519473292147092,-92.2414791485408
2008-10-27,13.1557,1225080000000,80.06,2.159891304347826,72.40530206234554,0.4630480163876012,-0.3163190163876006,-68.31235750782724,0.8497029422190119,-0.8497029422190119,-100.0,1.312750958606613,-1.1660219586066125,-88.82278477589212
2008-10-28,14.2729,1225166400000,66.96,1.7956521739130435,83.85914069298819,0.6083733369911544,-0.6083733369911544,-100.0,1.0293297763028937,0.13315722369710506,12.936303482385785,1.637703113294048,-0.47521611329404756,-29.017232087823658
2008-10-29,14.9357,1225252800000,69.96,1.4834239130434783,80.65561246477311,0.6048521165535652,-0.6048521165535652,-100.0,1.0466721529793992,1.4627988470206024,139.75711906127242,1.6515242695329644,0.857946730467037,51.94878127402004
2008-10-30,15.8629,1225339200000,62.9,1.2151086956521742,83.65167055275208,0.6729814945453922,-0.6729814945453922,-100.0,1.143430111569076,1.4182568884309232,124.03529293843019,1.8164116061144682,0.745275393885531,41.03009424608161
2008-10-31,15.37,1225425600000,59.89,1.1372826086956522,81.47278581677051,0.6300581203386058,-0.6300581203386058,-100.0,1.0862261669006743,1.8534738330993241,170.63424630874383,1.71628428723928,1.2234157127607184,71.28281263523289
2008-11-03,15.28,1225688400000,53.68,1.0692934782608696,81.85456705686413,0.6300646987336442,-0.6300646987336442,-100.0,1.083854697737502,2.0631453022624964,190.35257277282827,1.7139193964711463,1.433080603528854,83.61423567989706
2008-11-04,15.8557,1225774800000,47.73,0.9696739130434784,68.77273145548921,0.5187177171012838,-0.5187177171012838,-100.0,0.9900506346171484,2.497020365382852,252.2113797087204,1.508768351718432,1.9783026482815682,131.12037020317624
2008-11-05,14.7571,1225861200000,54.56,0.9616304347826088,78.6682049802128,0.5776459716383666,-0.5776459716383666,-100.0,1.0163549504041391,1.8563580495958603,182.6485962269093,1.5940009220425058,1.2787120779574952,80.22028471093927
2008-11-06,14.1571,1225947600000,63.68,0.9289673913043479,82.03735845827887,0.5852349113891178,-0.5852349113891178,-100.0,1.0062371428635002,2.0769758571365005,206.41017595772152,1.591472054252618,1.4917409457473827,93.73340497945026
2008-11-07,14.0343,1226034000000,56.1,0.8905434782608695,81.49905507720783,0.5751658376287176,-0.5751658376287176,-100.0,0.9926683914160108,1.6655606085839878,167.78620362920157,1.5678342290447285,1.090394770955272,69.54783552720637
2008-11-10,13.6971,1226293200000,59.98,0.9141847826086956,78.6881332472891,0.5362609699605754,-0.5362609699605754,-100.0,0.9436408971415808,-0.114227897141582,-12.105017648937654,1.4799018671021562,-0.6504888671021556,-43.95486495168081
2008-11-11,13.5386,1226379600000,61.44,0.9464130434782608,65.8559777455208,0.4173592601398948,-0.4173592601398948,-100.0,0.8199019752059202,0.15345602479408085,18.716386767520593,1.237261235345815,-0.26390323534581395,-21.329629330224098
2008-11-12,12.8743,1226466000000,66.46,0.9861956521739128,62.684336593950526,0.3706290459117536,-0.05975804591175304,-16.12341141929318,0.7532756597476559,-0.7532756597476559,-100.0,1.1239047056594096,-0.813033705659409,-72.34009267559668
2008-11-13,13.7771,1226552400000,59.83,0.991141304347826,65.27594195164006,0.4196208421221295,-0.4196208421221295,-100.0,0.8290810215690207,0.1227319784309806,14.80337569405612,1.2487018636911502,-0.29688886369114886,-23.775800479191115
2008-11-14,12.8914,1226638800000,66.31,1.010108695652174,70.06272288853877,0.43256563609809184,-0.43256563609809184,-100.0,0.8156335234996872,-0.2417915234996864,-29.64462795278658,1.248199159597779,-0.6743571595977782,-54.02640711720105
2008-11-17,12.5914,1226898000000,69.15,0.9833152173913045,69.79665757058949,0.420292800988924,-0.17943480098892284,-42.69280857695479,0.7945413661850376,-0.7945413661850376,-100.0,1.2148341671739615,-0.9739761671739604,-80.17359023081289
2008-11-18,12.8443,1226984400000,67.64,1.0194021739130434,66.37632098788546,0.4003690217732654,0.07000197822673293,17.484364278906682,0.782003657539418,-0.782003657539418,-100.0,1.1823726793126834,-0.7120016793126851,-60.218042227309724
2008-11-19,12.3271,1227070800000,74.26,1.085217391304348,61.40772755625564,0.3448913023172766,0.01679569768272326,4.8698524926187785,0.7109298194036491,-0.7109298194036491,-100.0,1.0558211217209257,-0.6941341217209258,-65.74353433937071
2008-11-20,11.4986,1227157200000,80.86,1.1297282608695651,65.87126921110406,0.3548069335134345,1.2302350664865649,346.733659994833,0.6960997467346655,-0.6960997467346655,-100.0,1.0509066802481,0.5341353197518997,50.8261418250572
2008-11-21,11.7971,1227243600000,72.67,1.1710326086956522,69.77565261529533,0.39385511538029583,1.7008318846197028,431.8420196161285,0.7438703208303252,-0.7438703208303252,-100.0,1.137725436210621,0.9569615637893776,84.11181936625177
2008-11-24,13.2786,1227502800000,64.7,1.20625,97.15432684958392,0.6808557722191813,-0.06351377221918231,-9.328520783802057,1.0746945654271896,-1.0746945654271896,-100.0,1.7555503376463708,-1.1382083376463719,-64.83484484827383
2008-11-25,12.9714,1227589200000,60.9,1.2815217391304348,97.62228678855429,0.6692014995412983,0.0002565004587022912,0.038329331132418036,1.053653411974417,-1.053653411974417,-100.0,1.7228549115157152,-1.0533969115157147,-61.14252015504708
2008-11-26,13.5714,1227675600000,54.92,1.30125,96.7847211150136,0.6927180500320125,-0.6927180500320125,-100.0,1.094877492276332,-0.6877354922763317,-62.81392184311674,1.7875955423083445,-1.3804535423083442,-77.22404255527216
2008-11-28,13.2386,1227848400000,55.28,1.2982065217391303,91.0333486075794,0.6257536800425987,-0.2229116800425972,-35.62291156280892,1.0180626712013847,-1.0180626712013847,-100.0,1.6438163512439834,-1.2409743512439837,-75.49349112538376
2008-12-01,12.7043,1228107600000,68.51,1.2900543478260869,86.97427154678293,0.5666988944260352,-0.1164278944260344,-20.544930574455254,0.9432038035398288,-0.9432038035398288,-100.0,1.509902697965864,-1.0596316979658633,-70.17880684585805
2008-12-02,13.21,1228194000000,62.98,1.2780434782608696,88.19000565988598,0.5997560285569508,-0.5731560285569524,-95.5648632554808,0.9912926316017696,-0.9912926316017696,-100.0,1.5910486601587204,-1.564448660158722,-98.32814667042649
2008-12-03,13.7,1228280400000,60.72,1.1632065217391303,89.3650606036539,0.6323755241133462,-0.6323755241133462,-100.0,1.0388792523207355,0.3350207476792635,32.24828553759892,1.6712547764340817,-0.2973547764340827,-17.792306752208173
2008-12-04,13.0586,1228366800000,63.64,1.0425,90.44503771409096,0.6118378380308139,-0.6118378380308139,-100.0,0.9997547432502536,-0.3250967432502545,-32.51764949805073,1.6115925812810676,-0.9369345812810668,-58.13718629408743
2008-12-05,13.4286,1228453200000,59.93,0.8793478260869565,80.38933875126666,0.5405985929579096,-0.5405985929579096,-100.0,0.9401247580142966,0.0342332419857021,3.641350968993576,1.4807233509722062,-0.5063653509722075,-34.19716118069864
2008-12-08,14.2457,1228712400000,58.49,0.735,83.2682732896146,0.6000508847410293,-0.6000508847410293,-100.0,1.0244674679190051,1.4000035320809934,136.6567095512376,1.6245183526600344,0.7999526473399661,49.24245060267248
2008-12-09,14.2943,1228798800000,58.91,0.6170108695652174,62.14613324204565,0.4060148407040849,-0.4060148407040849,-100.0,0.8323551933495263,1.5507738066504742,186.31154332201854,1.2383700340536112,1.144758965946389,92.44078380992464
2008-12-10,14.03,1228885200000,55.73,0.4508695652173913,61.53089635086019,0.3927229128336949,-0.3927229128336949,-100.0,0.8118379625318237,1.4904620374681752,183.59107435921973,1.2045608753655186,1.0977391246344803,91.13189271578959
2008-12-11,13.5714,1228971600000,55.78,0.4036413043478261,60.78754082342067,0.3733474562625778,-0.3733474562625778,-100.0,0.7789437014804488,0.9409982985195526,120.80440431460005,1.1522911577430266,0.5676508422569748,49.26279599062645
2008-12-12,14.0386,1229058000000,54.28,0.3978804347826087,61.211836839915335,0.3900122526219292,-0.3900122526219292,-100.0,0.8095941043383927,1.2772638956616085,157.76595812853643,1.199606356960322,0.8872516430396793,73.96189907561701
2008-12-15,13.5357,1229317200000,56.76,0.3105978260869565,60.23449523608658,0.3674374194372314,-0.3674374194372314,-100.0,0.7723220907999053,0.8423489092000942,109.06704848072658,1.1397595102371367,0.47491148976286457,41.6676926577305
2008-12-16,13.6329,1229403600000,52.37,0.2933695652173913,57.45106329742999,0.3457903929512076,-0.3457903929512076,-100.0,0.7536488185026844,1.0953381814973149,145.33800818177934,1.099439211453892,0.7495477885461073,68.17546443108115
2008-12-17,12.7371,1229490000000,49.84,0.2878804347826087,64.0449183839843,0.3769020515739738,-0.3769020515739738,-100.0,0.7579803623117547,-0.6030673623117542,-79.56239927805869,1.1348824138857285,-0.979969413885728,-86.34986337751121
2008-12-18,12.7757,1229576400000,47.34,0.29059782608695656,59.96536710901743,0.34457787383712635,0.007851126162872646,2.2784765822148185,0.726801252975223,-0.726801252975223,-100.0,1.0713791268123494,-0.7189501268123504,-67.10510862307228
2008-12-19,12.8571,1229662800000,44.93,0.4842934782608696,57.87083725007971,0.3298072333638835,-0.2840202333638828,-86.11704190566284,0.7137632518534769,-0.7137632518534769,-100.0,1.0435704852173604,-0.9977834852173615,-95.61246694415067
2008-12-22,12.2486,1229922000000,44.56,0.4440760869565217,49.44157235641347,0.2487439671653302,0.1365980328346712,54.915113878472454,0.6146671318582824,-0.6146671318582824,-100.0,0.8634110990236126,-0.47806909902361294,-55.36981161861793
2008-12-23,12.34,1230008400000,45.02,0.4440760869565217,49.903089204045585,0.25417658597983195,0.2785234140201682,109.57870605842041,0.6228302976130848,-0.6228302976130848,-100.0,0.8770068835929168,-0.3443068835929166,-39.2593136991539
2008-12-24,12.1486,1230094800000,44.21,0.4440760869565217,49.858895431067076,0.24989683003664356,0.17704516996335684,70.84730524088515,0.6128325254294893,-0.6128325254294893,-100.0,0.8627293554661328,-0.43578735546613423,-50.512637909565306
2008-12-26,12.2586,1230267600000,43.38,0.4503804347826087,49.90070847451087,0.2524891210553415,-0.21314712105534195,-84.41833856620839,0.6186892268701332,-0.6186892268701332,-100.0,0.8711783479254747,-0.8318363479254751,-95.48404754391748
2008-12-29,12.3729,1230526800000,43.9,0.4067434782608696,45.128618378749174,0.21793662016859366,-0.21793662016859366,-100.0,0.5877035419591401,-0.3736165419591409,-63.57228011824989,0.8056401621277338,-0.5915531621277328,-73.42647374547626
2008-12-30,12.3271,1230613200000,41.63,0.3916847826086957,43.23817752187872,0.20272244776775492,-0.20272244776775492,-100.0,0.5711730037186761,-0.06426000371867513,-11.250532378159383,0.773895451486431,-0.2669824514864302,-34.49851668899637
2008-12-31,12.1929,1230699600000,40.0,0.3916847826086957,42.2465185577376,0.19309007582699245,-0.19309007582699245,-100.0,0.5575294641384351,0.08975753586156365,16.099155584587507,0.7506195399654275,-0.10333253996542713,-13.766300297776217
2009-01-02,12.9643,1230872400000,39.19,0.32891304347826084,43.41889501176509,0.21456823578900064,-0.21456823578900064,-100.0,0.602293988307963,0.9895350116920358,164.29435307364716,0.8168622240969636,0.774966775903037,94.8711732581046
2009-01-05,13.5114,1231131600000,39.08,0.3080978260869565,47.77032887163549,0.2600719961848981,-0.2600719961848981,-100.0,0.6642393285143235,2.0811026714856755,313.30615068222335,0.9243113246992216,1.8210306753007792,197.01486140433877
2009-01-06,13.2886,1231218000000,38.56,0.3135604347826087,49.044691556644295,0.2663878827226132,-0.2663878827226132,-100.0,0.6638701023862499,1.1904878976137496,179.3254272687679,0.930257985108863,0.9241000148911382,99.3380362957052
2009-01-07,13.0014,1231304400000,43.39,0.2997282608695652,42.564568610219226,0.2083200020897591,-0.2083200020897591,-100.0,0.597262377754225,0.1712796222457751,28.67745041798985,0.8055823798439841,-0.03704037984398223,-4.597963010456582
2009-01-08,13.2429,1231390800000,42.56,0.28190217391304345,43.024397650228494,0.21590774028217646,-0.21590774028217646,-100.0,0.6121413019581521,0.4051456980418493,66.18499629837856,0.8280490422403286,0.18923795775967278,22.853472210737653
2009-01-09,12.94,1231477200000,42.82,0.2629891304347826,44.279669379668064,0.2209556341172254,-0.2209556341172254,-100.0,0.6081953476913888,-0.08569534769138976,-14.090102467352873,0.8291509818086142,-0.3066509818086134,-36.98373258145583
2009-01-12,12.6657,1231736400000,45.84,0.25880434782608697,46.34770980644373,0.23250253120707495,-0.23250253120707495,-100.0,0.6115485567742011,-0.5272775567742016,-86.22006395624375,0.844051087981276,-0.7597800879812749,-90.01588870626863
2009-01-13,12.53,1231822800000,43.27,0.2488865217391304,46.710906646934134,0.23283175158999914,0.31836824841000233,136.73747082856084,0.6078517529462255,-0.6078517529462255,-100.0,0.8406835045362246,-0.2894835045362232,-34.434302918304674
2009-01-14,12.19,1231909200000,49.14,0.2450543478260869,48.89697652613511,0.2431556174398421,0.4868443825601583,200.21926192209233,0.6080126789217681,-0.6080126789217681,-100.0,0.8511682963616103,-0.12116829636160986,-14.235527436765894
2009-01-15,11.9114,1231995600000,51.0,0.2533152173913044,49.952579080823405,0.2454973425329223,0.36146065746707823,147.23607748161456,0.6019879038467808,-0.6019879038467808,-100.0,0.8474852463797031,-0.24052724637970435,-28.381290105897573
2009-01-16,11.7614,1232082000000,46.11,0.2582930434782609,35.16084971752241,0.13594673723272654,0.822711262767275,605.1717602893842,0.4879315005956908,-0.4879315005956908,-100.0,0.6238782378284173,0.33477976217158245,53.66107388789149
2009-01-20,11.1714,1232427600000,56.65,0.2566347826086957,27.42930623562583,0.08002880778427103,1.696329192215729,2119.64821066487,0.4143618009092371,-0.4143618009092371,-100.0,0.4943906086935081,1.2819673913064902,259.30253705551905
2009-01-21,11.8329,1232514000000,46.42,0.2568478260869565,47.300505754627935,0.2242352747483212,0.9521777252516791,424.633334929302,0.5783646522442076,-0.5783646522442076,-100.0,0.8025999269925288,0.37381307300747135,46.57526875291519
2009-01-22,12.6229,1232600400000,47.29,0.2714673913043478,60.2135319299926,0.34243835082068763,0.4359746491793128,127.31478472970569,0.720158398586145,-0.720158398586145,-100.0,1.0625967494068327,-0.284183749406834,-26.74427053964472
2009-01-23,12.6229,1232686800000,47.27,0.3040495652173913,59.08376863858256,0.3333516295361356,0.9107613704638648,273.21341483502107,0.7109556261857639,-0.7109556261857639,-100.0,1.0443072557218995,0.19980574427809916,19.132850335314313
2009-01-26,12.8057,1232946000000,45.69,0.3228804347826087,58.823415110638635,0.33607170794362684,1.1183572920563725,332.7734128229465,0.7190759783755842,-0.7190759783755842,-100.0,1.055147686319211,0.39928131368078823,37.841272729663615
2009-01-27,12.9614,1233032400000,42.25,0.3297282608695652,57.97143273191072,0.3331110360441718,0.2923469639558283,87.76261736253672,0.7207470762484638,-0.7207470762484638,-100.0,1.0538581122926356,-0.4284001122926355,-40.6506442656369
2009-01-28,13.4571,1233118800000,39.66,0.32187565217391306,59.957051426188386,0.3629277672887064,-0.3629277672887064,-100.0,0.7654185038605625,-0.7360055038605626,-96.15726561983429,1.1283462711492689,-1.098933271149269,-97.39326474930063
2009-01-29,13.2857,1233205200000,42.63,0.3288043478260869,58.00160272527836,0.34170031961530434,0.15542868038469493,45.486840796543845,0.7390386497125743,-0.7390386497125743,-100.0,1.0807389693278786,-0.5836099693278793,-54.00101096482453
