Datetime,Timestamp,Price,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,100-Straddles,100-Straddles-P,100-Straddles-ROI,100-Strips,100-Strips-P,100-Strips-ROI
2008-09-10,1221019200000,21.6586,24.52,2.28,27.871185973616328,0.28519884554178176,-0.28519884554178176,-100.0,0.2784352979863787,3.118764702013624,1120.1039252452092,,,,0.5636341435281604,2.833565856471841,502.73140635779635,0.8420694415145392,5.952330558485464,706.8693227698242
2008-09-11,1221105600000,21.8071,24.39,2.275,28.828909489878946,0.29689540848735696,-0.29689540848735696,-100.0,0.2901004190629646,2.3612995809370343,813.9593829488845,,,,0.5869958275503215,2.0644041724496773,351.6897523897138,0.8770962466132861,4.425703753386712,504.58587304136705
2008-09-12,1221192000000,21.2771,25.66,2.275416667,29.91736916453517,0.3004902129996996,-0.3004902129996996,-100.0,0.2938591550046876,0.8532408449953142,290.35707428672873,,,,0.5943493680043872,0.5527506319956146,93.00096235511342,0.8882085230090748,1.4059914769909287,158.29520214776903
2008-09-15,1221451200000,20.0514,31.7,2.697916667,43.609616398657465,0.4118919938682293,-0.4118919938682293,-100.0,0.4044828142837744,0.9255171857162274,228.81495901255008,,,,0.8163748081520037,0.5136251918479982,62.915365187550535,1.2208576224357781,1.4391423775642256,117.87962421800991
2008-09-16,1221537600000,19.9829,30.3,4.729166667,42.54047288617942,0.403260664501607,-0.403260664501607,-100.0,0.390319313764115,1.4725806862358848,377.27589548023803,,,,0.7935799782657221,1.0693200217342778,134.74634580261892,1.183899292029837,2.5419007079701625,214.70582211532405
2008-09-17,1221624000000,18.2614,36.22,4.589583333,63.884156876829344,0.5501831896194567,-0.4244831896194548,-77.15306422085627,0.5387056723856958,-0.5387056723856958,-100.0,,,,1.0888888620051524,-0.9631888620051504,-88.45612216397093,1.6275945343908482,-1.5018945343908463,-92.2769462944254
2008-09-18,1221710400000,19.1557,33.1,4.172916667,83.91729026266859,0.7555521190028909,-0.7555521190028909,-100.0,0.7446052289491849,-0.4360052289491865,-58.55521986657193,,,,1.5001573479520758,-1.1915573479520774,-79.42882455488551,2.2447625769012607,-1.6275625769012638,-72.50488731632372
2008-09-19,1221796800000,20.13,32.07,3.6375,99.70850647944785,0.9414411768148342,-0.9414411768148342,-100.0,0.9314131446228088,0.8785868553771898,94.32837194207606,,,,1.8728543214376432,-0.06285432143764423,-3.3560710365019704,2.804267466060452,0.8157325339395456,29.08897042854188
2008-09-22,1222056000000,18.7214,33.85,3.54375,104.0813559065086,0.9135965762536388,-0.9135965762536388,-100.0,0.9045105679417932,2.7797894320582053,307.3252575018105,,,,1.8181071441954317,1.8661928558045664,102.64482276320489,2.7226177121372253,4.645982287862772,170.64394560982
2008-09-23,1222142400000,18.12,35.72,3.545833333,104.32650616302007,0.8863207452945545,-0.8863207452945545,-100.0,0.8775214441571021,1.0053785558428974,114.5702549535536,,,,1.7638421894516565,0.11905781054834284,6.749912847098615,2.6413636336087585,1.1244363663912402,42.570297859934605
2008-09-24,1222228800000,18.3871,35.19,3.520833333,84.30149372058693,0.7277380431374301,-0.7277380431374301,-100.0,0.7188719739118756,2.079628026088125,289.2904580451846,,,,1.4466100170493057,1.3518899829506952,93.45227580465576,2.1654819909611813,3.43151800903882,158.46439838161342
2008-09-25,1222315200000,18.8471,32.82,3.520833333,77.61440458601092,0.6871774325531117,-0.6871774325531117,-100.0,0.6780895560907592,3.8690104439092408,570.5751414627881,,,,1.3652669886438709,3.181833011356129,233.05573472604556,2.04335654473463,7.050843455265371,345.06182846229905
2008-09-26,1222401600000,18.32,34.74,3.416666667,62.41034847282639,0.5379177125410859,-0.5379177125410859,-100.0,0.5293452895765416,3.923554710423458,741.2089590071105,,,,1.0672630021176277,3.385636997882372,317.2261186947083,1.596608291694169,7.30919170830583,457.79492354696526
2008-09-29,1222660800000,15.0371,46.72,3.452083333,142.17629154141372,1.0004236944690703,-1.0004236944690703,-100.0,0.9933145094594806,0.023785490540520367,2.394557847892851,,,,1.9937382039285512,-0.97663820392855,-48.985278107433494,2.9870527133880316,-0.9528527133880296,-31.89942745627903
2008-09-30,1222747200000,16.2371,39.39,5.125,166.70531212975808,1.2671430984822123,-1.2671430984822123,-100.0,1.2557477651203597,2.2442522348796423,178.71839371058232,,,,2.522890863602572,0.9771091363974298,38.729742554228565,3.7786386287229314,3.221361371277072,85.2519038679758
2008-10-01,1222833600000,15.5886,39.81,4.035416667,163.65894358940932,1.1933947672924328,-1.1933947672924328,-100.0,1.1847798204152262,1.5767201795847736,133.0812824810086,,,,2.3781745877076594,0.3833254122923409,16.118472305342017,3.562954408122885,1.9600455918771145,55.01180670200462
2008-10-02,1222920000000,14.3,45.26,3.60625,157.85848497607574,1.0558069536936685,-1.0558069536936685,-100.0,1.0487444003669522,0.5741555996330492,54.74695258750885,,,,2.1045513540606207,-0.4816513540606193,-22.88617729053266,3.153295754427573,0.09250424557242987,2.93357340308291
2008-10-03,1223006400000,13.8671,45.14,3.364583333,157.61279129279131,1.0220480740704012,-1.0220480740704012,-100.0,1.0156581750241869,-0.9771581750241864,-96.20935458929537,,,,2.037706249094588,-1.9992062490945872,-98.1106207031996,3.053364424118775,-2.976364424118773,-97.47819161735913
2008-10-06,1223265600000,14.02,52.05,3.414583333,97.4852103450928,0.6409569204108171,1.0904430795891835,170.12735877635453,0.6344005828936092,-0.6344005828936092,-100.0,,,,1.2753575033044262,0.4560424966955745,35.758012597564004,1.9097580861980354,-0.17835808619803473,-9.33930257905658
2008-10-07,1223352000000,12.7371,53.68,4.091666667,69.15827740437085,0.4146553814511753,1.7168446185488255,414.04132090131327,0.4075182082082591,-0.4075182082082591,-100.0,,,,0.8221735896594344,1.3093264103405664,159.2518206383792,1.2296917978676936,0.9018082021323073,73.33611590286753
2008-10-08,1223438400000,12.8271,57.53,4.804166667,80.02517733107624,0.483194425841222,0.6826055741587789,141.26933955630597,0.4747556240157875,-0.4747556240157875,-100.0,,,,0.9579500498570096,0.20784995014299132,21.69736826821153,1.432705673872797,-0.2669056738727962,-18.62948397149249
2008-10-09,1223524800000,12.6771,63.92,4.872916667,69.01478195522563,0.4125138559122874,1.466086144087713,355.4028847941163,0.4040544259756285,-0.4040544259756285,-100.0,,,,0.8165682818879159,1.0620317181120846,130.0603687001722,1.2206227078635443,0.6579772921364562,53.9050509135713
2008-10-10,1223611200000,13.8286,69.95,3.947916667,103.71702676978128,0.6728478272207559,-0.5871478272207549,-87.26309329793176,0.6653711970105514,-0.6653711970105514,-100.0,,,,1.3382190242313072,-1.2525190242313062,-93.59596609761032,2.0035902212418586,-1.9178902212418576,-95.72267826567436
2008-10-13,1223870400000,15.7514,54.99,3.8729166669999997,140.186194603757,1.033788276273894,-1.033788276273894,-100.0,1.0254337995530722,0.6630662004469272,64.66201920942333,,,,2.0592220758269657,-0.3707220758269667,-18.003015807709218,3.0846558753800384,0.2923441246199605,9.477365917971088
2008-10-14,1223956800000,14.8686,55.13,3.44375,120.98676880387636,0.8425678744721932,-0.8425678744721932,-100.0,0.835555317546965,0.9630446824530354,115.25804003980915,,,,1.6781231920191582,0.12047680798084225,7.179258862150737,2.513678509566123,1.0835214904338777,43.10501467512249
2008-10-15,1224043200000,13.9929,69.25,3.264583333,137.80839234795167,0.9023483100250632,-0.9023483100250632,-100.0,0.8960920394359073,-0.7417920394359063,-82.78078665924392,,,,1.7984403494609706,-1.6441403494609697,-91.42034374138414,2.694532388896878,-2.385932388896876,-88.54717793441182
2008-10-16,1224129600000,14.5557,67.61,2.945833333,135.76105721958174,0.9244759739941067,-0.9244759739941067,-100.0,0.91860336908921,-0.39580336908920977,-43.08751550537493,,,,1.8430793430833168,-1.3202793430833166,-71.63442789579531,2.7616827121725267,-1.7160827121725264,-62.13902504471774
2008-10-17,1224216000000,13.9143,70.33,2.660416667,131.7180447498623,0.8573014287652647,-0.8573014287652647,-100.0,0.8522314162930522,-0.7065314162930507,-82.90370464940705,,,,1.709532845058317,-1.5638328450583154,-91.4772038208467,2.561764261351369,-2.270364261351366,-88.62502672879491
2008-10-20,1224475200000,14.0629,52.97,2.316666667,71.60553992602847,0.4722088065267141,-0.4722088065267141,-100.0,0.467746630812865,0.4394533691871363,93.95115651040396,,,,0.9399554373395792,-0.03275543733957775,-3.4847861971294867,1.4077020681524441,0.40669793184755854,28.890909592917925
2008-10-21,1224561600000,13.07,53.11,2.052083333,77.0360437539512,0.4717440627881073,0.7311559372118923,154.98996063471492,0.4680705066560451,-0.4680705066560451,-100.0,,,,0.9398145694441524,0.2630854305558472,27.993333909629367,1.4078850761001975,-0.2049850761001979,-14.559787555103634
2008-10-22,1224648000000,13.8386,69.65,1.81875,88.03051630182856,0.5702219607968404,0.5268780392031607,92.39876318809084,0.5667745883769042,-0.5667745883769042,-100.0,,,,1.1369965491737446,-0.039896549173743516,-3.5089419754823656,1.7037711375506488,-0.6066711375506477,-35.607548700631334
2008-10-23,1224734400000,14.0329,67.8,1.867083333,82.09230901453101,0.539416926018581,1.2905830739814188,239.255205339434,0.5358282625399564,-0.5358282625399564,-100.0,,,,1.0752451885585377,0.7547548114414626,70.19373994626092,1.6110734510984939,0.2189265489015062,13.588862056676149
2008-10-24,1224820800000,13.7686,79.13,1.86875,76.43337489249217,0.4929219498660897,1.1084780501339102,224.8790199817733,0.4893977336784188,-0.4893977336784188,-100.0,,,,0.9823196835445084,0.6190803164554914,63.02228559868221,1.4717174172229273,0.12968258277707267,8.811649659061493
2008-10-27,1225080000000,13.1557,80.06,1.84875,80.81406914635858,0.4978399574939827,1.6264600425060172,326.7033949410692,0.4945086532651226,-0.4945086532651226,-100.0,,,,0.9923486107591052,1.1319513892408946,114.06791695662264,1.486857264024228,0.637442735975772,42.87181771910723
2008-10-28,1225166400000,14.2729,66.96,1.724166667,83.20047606298152,0.5558835193483223,1.0269164806516784,184.73591047555453,0.5525128409234803,-0.5525128409234803,-100.0,,,,1.1083963602718023,0.4744036397281981,42.80090198165791,1.6609092011952828,-0.0781092011952822,-4.702797789251241
2008-10-29,1225252800000,14.9357,69.96,1.335416667,80.0411477253693,0.5593090112220835,-0.5593090112220835,-100.0,0.5565770169094364,-0.3779770169094352,-67.91099981243707,,,,1.11588602813152,-0.9372860281315188,-83.99478123235797,1.6724630450409563,-1.315263045040954,-78.64227846115098
2008-10-30,1225339200000,15.8629,62.9,1.014583333,86.07912598867506,0.6383608059120185,-0.6383608059120185,-100.0,0.6361562695306242,1.0696437304693758,168.14166293740874,,,,1.2745170754426427,0.4312829245573573,33.838928710121195,1.910673344973267,1.500926655026733,78.55485391971767
2008-10-31,1225425600000,15.37,59.89,0.825,90.42917837447685,0.6495090587490457,-0.6495090587490457,-100.0,0.6477721363509623,0.6879278636490369,106.1990513399172,,,,1.297281195100008,0.038418804899991166,2.9614863026692873,1.9450533314509704,0.7263466685490281,37.34327778083021
2008-11-03,1225688400000,15.28,53.68,0.779166667,74.79930160764073,0.5342829624004386,-0.5342829624004386,-100.0,0.5326521361925272,1.0502478638074717,197.173313020913,,,,1.0669350985929658,0.5159649014070329,48.359539590315116,1.599587234785493,1.5662127652145044,97.91355739498232
2008-11-04,1225774800000,15.8557,47.73,0.731666667,60.83591056011383,0.4510728370131583,-0.4510728370131583,-100.0,0.4494837266278564,1.8676162733721435,415.5025338477737,,,,0.9005565636410147,1.4165434363589853,157.29644239466742,1.350040290268871,3.284159709731129,243.26382948741946
2008-11-05,1225861200000,14.7571,54.56,0.6758333329999999,83.82424760506656,0.5780145841719095,-0.5780145841719095,-100.0,0.5766484364421567,1.306151563557843,226.50743174066727,,,,1.1546630206140662,0.7281369793859334,63.060561080296814,1.731311457056223,2.0342885429437763,117.49986027370895
2008-11-06,1225947600000,14.1571,63.68,0.685416667,64.91571678013557,0.4296556964291112,-0.4296556964291112,-100.0,0.428326510570729,-0.04832651057073002,-11.282633546622353,,,,0.8579822069998402,-0.4779822069998412,-55.71003723623026,1.2863087175705692,-0.5263087175705712,-40.916205447522906
2008-11-07,1226034000000,14.0343,56.1,0.675,64.9887091965809,0.4263970550989269,-0.4263970550989269,-100.0,0.4250994229698293,0.7178005770301699,168.8547521460914,,,,0.8514964780687562,0.29140352193124297,34.222516409247305,1.2765959010385854,1.0092040989614128,79.0543114027208
2008-11-10,1226293200000,13.6971,59.98,0.651666667,64.10085548194994,0.41045683451247417,-0.41045683451247417,-100.0,0.4092341571002036,0.696465842899797,170.18761284123767,,,,0.8196909916126778,0.2860090083873228,34.89229615963236,1.2289251487128814,0.9824748512871198,79.94586589070276
2008-11-11,1226379600000,13.5386,61.44,0.6875,41.16581756632912,0.2608316300011841,-0.2608316300011841,-100.0,0.2595566506561182,0.4347433493438819,167.49459058163964,,,,0.5203882806573024,0.17391171934269778,33.419607206186484,0.7799449313134206,0.6086550686865797,78.03821068002965
2008-11-12,1226466000000,12.8743,66.46,0.716666667,28.95809338736062,0.17469311435990953,-0.17469311435990953,-100.0,0.1734292611019912,0.37377073889800894,215.5176909150296,,,,0.3481223754619007,0.1990776245380994,57.18610424680585,0.5215516365638919,0.5728483634361083,109.83540713440603
2008-11-13,1226552400000,13.7771,59.83,0.745833333,70.00761775273166,0.4509067984968196,-0.4509067984968196,-100.0,0.4494992785631906,1.8290007214368105,406.8973652823537,,,,0.9004060770600102,1.3780939229399911,153.05249020971942,1.3499053556232008,3.2070946443768014,237.57922220378225
2008-11-14,1226638800000,12.8914,66.31,0.745833333,82.57717225993999,0.4974999180292823,-0.4974999180292823,-100.0,0.4961828845118941,0.5981171154881064,120.54368140418372,,,,0.9936828025411764,0.10061719745882414,10.125685701867095,1.4898656870530704,0.6987343129469306,46.89914795802939
2008-11-17,1226898000000,12.5914,69.15,0.7625,82.53570704332616,0.4856927771501445,0.20150722284985625,41.488618387990435,0.4843776482325604,-0.4843776482325604,-100.0,,,,0.9700704253827048,-0.2828704253827041,-29.159782422096647,1.4544480736152652,-0.7672480736152645,-52.75183676431608
2008-11-18,1226984400000,12.8443,67.64,0.7583333329999999,86.71440544752147,0.5204735218578245,-0.3933735218578258,-75.57992968665981,0.5191393088535508,-0.5191393088535508,-100.0,,,,1.0396128307113752,-0.9125128307113766,-87.77429479078016,1.558752139564926,-1.4316521395649273,-91.8460416653879
2008-11-19,1227070800000,12.3271,74.26,0.7895833329999999,84.26389597085372,0.485454652556049,0.7588453474439518,156.3164228519445,0.4841213996330902,-0.4841213996330902,-100.0,,,,0.9695760521891392,0.2747239478108616,28.334440314463343,1.4536974518222294,-0.20939745182222858,-14.404472647299892
2008-11-20,1227157200000,11.4986,80.86,0.9258333329999999,58.10235561264522,0.31260147360919,1.4273985263908102,456.6192570721289,0.3111432390739175,-0.3111432390739175,-100.0,,,,0.6237447126831075,1.1162552873168927,178.96028048321182,0.934887951757025,0.8051120482429752,86.11856070343516
2008-11-21,1227243600000,11.7971,72.67,0.99375,64.30056344084419,0.35488776636406083,0.5523122336359387,155.63011351294384,0.3532819348285319,-0.3532819348285319,-100.0,,,,0.7081697011925927,0.19903029880740689,28.104887638122612,1.0614516360211246,-0.15425163602112502,-14.532139834400818
2008-11-24,1227502800000,13.2786,64.7,1.064583333,115.05530885598274,0.7137360576863845,-0.7137360576863845,-100.0,0.7117997363805184,-0.6431997363805184,-90.36245779622944,,,,1.425535794066903,-1.356935794066903,-95.18777428911191,2.1373355304474213,-2.0001355304474213,-93.58079262495211
2008-11-25,1227589200000,12.9714,60.9,1.110833333,116.9501359170697,0.7087118028661941,0.019888197133806074,2.8062460725747216,0.7067381087230089,-0.7067381087230089,-100.0,,,,1.4154499115892032,-0.6868499115892028,-48.525200783547255,2.122188020312212,-1.3935880203122117,-65.66750952195036
2008-11-26,1227675600000,13.5714,54.92,1.121666667,112.90823802118929,0.7159501850371139,-0.7159501850371139,-100.0,0.7138650593430604,-0.20106505934306007,-28.16569556270084,,,,1.4298152443801744,-0.9170152443801741,-64.13522642064854,2.143680303723235,-1.118080303723234,-52.157045142473194
2008-11-28,1227848400000,13.2386,55.28,1.195,93.54325912463119,0.5789815839108314,-0.3889815839108319,-67.18375760475635,0.5768146205952034,-0.5768146205952034,-100.0,,,,1.1557962045060348,-0.9657962045060352,-83.56111576943603,1.7326108251012382,-1.5426108251012387,-89.03389051670632
2008-12-01,1228107600000,12.7043,68.51,1.166666667,105.90565843222456,0.6287933197050322,0.9126066802949672,145.13619208344522,0.6267631143598846,-0.6267631143598846,-100.0,,,,1.2555564340649168,0.28584356593508264,22.766285782125465,1.8823195484248014,-0.340919548424802,-18.111672309310965
2008-12-02,1228194000000,13.21,62.98,1.13375,63.61861127109751,0.3933114888541036,0.6909885111458953,175.6848021803434,0.3912600265873598,-0.3912600265873598,-100.0,,,,0.7845715154414634,0.2997284845585355,38.20282519304617,1.1758315420288232,-0.0915315420288243,-7.78440948019581
2008-12-03,1228280400000,13.7,60.72,1.0845833329999999,64.53655531888322,0.4137232187174735,-0.08372321871747346,-20.23652889896108,0.41168791900395263,-0.41168791900395263,-100.0,,,,0.8254111377214262,-0.4954111377214261,-60.01992402101872,1.2370990567253788,-0.9070990567253787,-73.32469067808398
2008-12-04,1228366800000,13.0586,63.64,0.877083333,67.19106365941015,0.4103460925692763,0.10245390743072402,24.96768198503738,0.4087772169006216,-0.4087772169006216,-100.0,,,,0.8191233094698979,-0.3063233094698975,-37.39648303600798,1.2279005263705194,-0.715100526370519,-58.23765940423884
2008-12-05,1228453200000,13.4286,59.93,0.7070833329999999,69.13351714373461,0.4339903829596912,0.17600961704031004,40.55610998565785,0.43268974194499066,-0.43268974194499066,-100.0,,,,0.8666801249046818,-0.2566801249046806,-29.616477582534905,1.2993698668496725,-0.6893698668496713,-53.05416759594797
2008-12-08,1228712400000,14.2457,58.49,0.55375,65.43421000176305,0.43566616684064297,-0.43566616684064297,-100.0,0.4345855836646493,0.2754144163353498,63.37403418054361,,,,0.8702517505052922,-0.16025175050529314,-18.414412888252922,1.3048373341699415,0.11516266583005663,8.825825473741226
2008-12-09,1228798800000,14.2943,58.91,0.446666667,64.78627280610452,0.4327294464287652,-0.4327294464287652,-100.0,0.4318548447837785,0.229545155216222,53.15331250507352,,,,0.8645842912125437,-0.2031842912125432,-23.500807645670463,1.296439135996322,0.026360864003678763,2.033328312279023
2008-12-10,1228885200000,14.03,55.73,0.370833333,65.52634595900311,0.42950217739723495,-0.42950217739723495,-100.0,0.4287894843128948,0.8641105156871047,201.5232526216872,,,,0.8582916617101297,0.4346083382898698,50.636439531979256,1.2870811460230245,1.2987188539769745,100.90419380238065
2008-12-11,1228971600000,13.5714,55.78,0.300833333,58.52795595608945,0.3710823153281115,-0.3710823153281115,-100.0,0.3705230488388089,0.4251769511611912,114.75047301204701,,,,0.7416053641669204,0.05409463583307972,7.2942616716165105,1.1121284130057292,0.47927158699427097,43.09498627941286
2008-12-12,1229058000000,14.0386,54.28,0.25312666699999997,59.94745621970541,0.3931113777795874,-0.3931113777795874,-100.0,0.3926245993660675,0.7888754006339322,200.9235799049912,,,,0.7857359771456549,0.3957640228543449,50.3685760059044,1.1783605765117224,1.184639423488277,100.5328459812481
2008-12-15,1229317200000,13.5357,56.76,0.269793333,46.40382431332714,0.2934891894029086,-0.2934891894029086,-100.0,0.2929889463705875,0.9941110536294132,339.2998493438078,,,,0.5864781357734961,0.7006218642265045,119.4625718318495,0.8794670821440835,1.6947329178559176,192.69998300837696
2008-12-16,1229403600000,13.6329,52.37,0.224166667,47.16777306653186,0.3004161039787689,-0.3004161039787689,-100.0,0.29999747454960257,0.9929025254503968,330.9702946470061,,,,0.6004135785283715,0.692486421471628,115.33490351249705,0.9004110530779741,1.685388946922025,187.17994866463206
2008-12-17,1229490000000,12.7371,49.84,0.211666667,63.409402463772345,0.3772068642295272,-0.3772068642295272,-100.0,0.3768375518434324,0.21166244815656746,56.16808811148111,,,,0.7540444160729596,-0.16554441607295978,-21.954199586161,1.130881967916392,0.04611803208360765,4.078058841859368
2008-12-18,1229576400000,12.7757,47.34,0.21,63.627411584204566,0.3796481564685692,-0.3796481564685692,-100.0,0.3792806416177816,0.13781935838221934,36.337039980307296,,,,0.7589287980863508,-0.24182879808634986,-31.864490937242646,1.1382094397041325,-0.10400943970413046,-9.137987796970547
