Datetime,Timestamp,Price,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,100-Straddles,100-Straddles-P,100-Straddles-ROI,98-Calls,98-Calls-P,98-Calls-ROI,98-Puts,98-Puts-P,98-Puts-ROI,102-Calls,102-Calls-P,102-Calls-ROI,102-Puts,102-Puts-P,102-Puts-ROI,100-Butterfly-Spreads,100-Butterfly-Spreads-P,100-Butterfly-Spreads-ROI
2008-08-26,1219723200000,24.8057,20.49,2.331666667,26.14325137683577,0.30671993361139016,-0.30671993361139016,-100.0,0.2987980996645554,0.6555019003354445,219.37954125924546,,,,0.6055180332759456,0.3487819667240544,57.60059115615275,0.6166391378963176,-0.6166391378963176,-100.0,0.11276174062841893,0.34542425937157883,306.33108131050153,0.12171860110826938,-0.12171860110826938,-100.0,0.6097523304825039,0.8406616695174982,137.86936555900868,0.12491787178180669,-0.12491787178180669,-100.0
2008-08-27,1219809600000,24.9528,19.76,2.343333333,24.28484629854793,0.2869132683392266,-0.2869132683392266,-100.0,0.27890459108039245,1.642495408919606,588.9094197256032,,,,0.565817859419619,1.3555821405803794,239.57924233265663,0.6035037297099315,-0.6035037297099315,-100.0,0.09659922599627804,1.325744774003721,1372.4175947898405,0.10487371044060988,-0.10487371044060988,-100.0,0.5957608596365986,1.8246951403633995,306.2797951306208,0.1345509034720882,-0.1345509034720882,-100.0
2008-08-28,1219896000000,24.82,19.43,2.33125,23.72086369021453,0.2788318644117336,-0.2788318644117336,-100.0,0.2709068798982752,1.6661931201017257,615.0427485368317,,,,0.5497387443100088,1.387361255689992,252.3673781500165,0.5953075660503266,-0.5953075660503266,-100.0,0.0911410812271356,1.349558918772864,1480.7361297476655,0.09911683078218836,-0.09911683078218836,-100.0,0.5874333465784609,1.8460666534215413,314.25976481826615,0.13676066800904785,-0.13676066800904785,-100.0
2008-08-29,1219982400000,24.2186,20.65,2.35375,24.36593219986087,0.2794051397372304,-0.2794051397372304,-100.0,0.2715975588181294,1.3870024411818704,510.68295577378603,,,,0.5510026985553598,1.1075973014446399,201.01485970006715,0.5864720710404896,-0.5864720710404896,-100.0,0.0944486417397723,1.079779358260227,1143.2449830620828,0.1025290898133937,-0.1025290898133937,-100.0,0.5789373572759118,1.5640346427240883,270.1561098222059,0.13019088137942247,-0.13019088137942247,-100.0
2008-09-02,1220328000000,23.7414,21.99,2.34625,22.710525865459946,0.2555425627694952,-0.2555425627694952,-100.0,0.2479132053611864,1.824886794638811,736.0990682122487,,,,0.5034557681306816,1.5693442318693158,311.7144208509618,0.561141260596969,-0.561141260596969,-100.0,0.07883649033681994,1.5191355096631751,1926.9446206608652,0.08607657703358651,-0.08607657703358651,-100.0,0.5531226324771161,1.9945053675228837,360.5900844430553,0.13613271209156508,-0.13613271209156508,-100.0
2008-09-03,1220414400000,23.8514,21.43,2.319583333,22.091991207577987,0.2497967128659085,-0.2497967128659085,-100.0,0.2422191072495465,1.9505808927504555,805.296045757805,,,,0.492015820115455,1.7007841798845469,345.6767263063708,0.5586561745152211,-0.5586561745152211,-100.0,0.07420212101118563,1.6415698789888156,2212.2950888982764,0.08117834463501694,-0.08117834463501694,-100.0,0.5504771869063312,2.119350813093672,385.00247848677856,0.14024109341842106,-0.14024109341842106,-100.0
2008-09-04,1220500800000,23.0314,24.03,2.314166667,24.940735900300588,0.2718258083547109,-0.2718258083547109,-100.0,0.2645258013668137,0.9597741986331894,362.8281981092218,,,,0.5363516097215246,0.6879483902784784,128.2644403054301,0.5623808671789483,-0.5623808671789483,-100.0,0.09459886033080878,0.6690731396691945,707.2739960391382,0.10244080446826853,-0.10244080446826853,-100.0,0.5556227973406109,1.1293052026593922,203.25033603095642,0.12117005493779509,-0.12117005493779509,-100.0
2008-09-05,1220587200000,22.8829,23.06,2.3016666669999997,24.64621125139725,0.2669077498896417,-0.2669077498896417,-100.0,0.2596939819590336,1.3461060180409652,518.3431698672599,,,,0.5266017318486753,1.0791982681513232,204.93633098446446,0.5563002509284729,-0.5563002509284729,-100.0,0.09157275835647204,1.0565692416435244,1153.8030093300665,0.09923447922935758,-0.09923447922935758,-100.0,0.5495344359401386,1.5139235640598618,275.4920283512088,0.12171923037854704,-0.12171923037854704,-100.0
2008-09-08,1220846400000,22.56,22.64,2.298336667,23.52630840245501,0.2513431518431215,-0.2513431518431215,-100.0,0.244241465028642,2.264358534971356,927.09832652937,,,,0.4955846168717635,2.0130153831282342,406.19004597737916,0.5394850287841457,-0.5394850287841457,-100.0,0.08132537570596021,1.9760746242940368,2429.8376824457932,0.08845293750488459,-0.08845293750488459,-100.0,0.5324092169541181,2.42739078304588,455.9257626929976,0.1252516626027873,-0.1252516626027873,-100.0
2008-09-09,1220932800000,21.6686,25.47,2.29125,30.173395893484567,0.30863206100139884,-0.30863206100139884,-100.0,0.3018320077094234,1.3838679922905772,458.4894765775936,,,,0.6104640687108223,1.0752359312891784,176.13418813655343,0.5717838877624537,-0.5717838877624537,-100.0,0.13174783553631642,1.1205801644636821,850.5492024988852,0.14083157911507715,-0.14083157911507715,-100.0,0.5672675247572663,1.5518044752427365,273.5577849105241,0.09535134487473318,-0.09535134487473318,-100.0
2008-09-10,1221019200000,21.6586,24.52,2.28,27.871185973616328,0.28519884554178176,-0.28519884554178176,-100.0,0.2784352979863787,3.118764702013624,1120.1039252452092,,,,0.5636341435281604,2.833565856471841,502.7314063577964,0.5523015636917172,-0.5523015636917172,-100.0,0.11250128708742313,2.8515267129125794,2534.661412981613,0.12082253979367776,-0.12082253979367776,-100.0,0.547095721287171,3.283276278712833,600.1283049679416,0.10272641240183145,-0.10272641240183145,-100.0
2008-09-11,1221105600000,21.8071,24.39,2.275,28.828909489878946,0.29689540848735696,-0.29689540848735696,-100.0,0.2901004190629646,2.3612995809370343,813.9593829488845,,,,0.5869958275503215,2.0644041724496773,351.6897523897138,0.5640493700832607,-0.5640493700832607,-100.0,0.12124828044735647,2.0940097195526417,1727.0428181138766,0.12993224296307915,-0.12993224296307915,-100.0,0.5591433537501977,2.5283986462498014,452.1914870831829,0.10019079607162595,-0.10019079607162595,-100.0
2008-09-12,1221192000000,21.2771,25.66,2.275416667,29.91736916453517,0.3004902129996996,-0.3004902129996996,-100.0,0.2938591550046876,0.8532408449953142,290.35707428672873,,,,0.5943493680043872,0.5527506319956146,93.00096235511343,0.5592974987905581,-0.5592974987905581,-100.0,0.12725706195544986,0.5943009380445519,467.00821857148077,0.13607127485310322,-0.13607127485310322,-100.0,0.554849595698192,1.0177924043018098,183.4357296450899,0.09438834764426218,-0.09438834764426218,-100.0
2008-09-15,1221451200000,20.0514,31.7,2.697916667,43.609616398657465,0.4118919938682293,-0.4118919938682293,-100.0,0.4044828142837744,0.9255171857162274,228.81495901255008,,,,0.8163748081520037,0.5136251918479982,62.915365187550535,0.6406174570742049,-0.6406174570742049,-100.0,0.2323284610814396,0.6966435389185621,299.8528616235112,0.2450389485486424,-0.2450389485486424,-100.0,0.6385095853724998,1.0925184146275022,171.10446572076728,0.06187241788638875,-0.06187241788638875,-100.0
2008-09-16,1221537600000,19.9829,30.3,4.729166667,42.54047288617942,0.403260664501607,-0.403260664501607,-100.0,0.390319313764115,1.4725806862358848,377.27589548023803,,,,0.7935799782657221,1.0693200217342778,134.74634580261892,0.6328988094964725,-0.6328988094964725,-100.0,0.2205582857737305,1.2426837142262706,563.4264475110822,0.23678047858419934,-0.23678047858419934,-100.0,0.6232383008319591,1.6393196991680432,263.0325666730879,0.0631579590774578,-0.0631579590774578,-100.0
2008-09-17,1221624000000,18.2614,36.22,4.589583333,63.884156876829344,0.5501831896194567,-0.4244831896194548,-77.15306422085627,0.5387056723856958,-0.5387056723856958,-100.0,,,,1.0888888620051524,-0.9631888620051504,-88.45612216397093,0.7479936982149535,-0.2570656982149497,-34.36736149360925,0.3715177313258655,-0.3715177313258655,-100.0,0.3910792795805831,-0.3910792795805831,-100.0,0.744600212002144,-0.505072212002144,-67.83132798794983,0.038706598556623284,0.4522214014433805,1168.3315463171812
2008-09-18,1221710400000,19.1557,33.1,4.172916667,83.91729026266859,0.7555521190028909,-0.7555521190028909,-100.0,0.7446052289491849,-0.4360052289491865,-58.55521986657193,,,,1.5001573479520758,-1.1915573479520774,-79.42882455488551,0.9560231579772402,-0.8815091579772396,-92.20583734000151,0.5621812057246123,-0.5621812057246123,-100.0,0.5860535582152817,-0.5860535582152817,-100.0,0.9580017303605022,-0.2662877303605047,-27.796163819067306,0.030972478186740204,0.04354152181326043,140.58133014329226
2008-09-19,1221796800000,20.13,32.07,3.6375,99.70850647944785,0.9414411768148342,-0.9414411768148342,-100.0,0.9314131446228088,0.8785868553771898,94.32837194207606,,,,1.8728543214376432,-0.06285432143764423,-3.3560710365019704,1.1478006031065178,-1.1478006031065178,-100.0,0.735373131558335,0.6720268684416641,91.38583388511444,0.7624900459271711,-0.7624900459271711,-100.0,1.1548614530913053,1.057738546908693,91.59008157016271,0.027408295404020455,-0.027408295404020455,-100.0
2008-09-22,1222056000000,18.7214,33.85,3.54375,104.0813559065086,0.9135965762536388,-0.9135965762536388,-100.0,0.9045105679417932,2.7797894320582053,307.3252575018105,,,,1.8181071441954317,1.8661928558045664,102.64482276320489,1.104554715065051,-1.104554715065051,-100.0,0.7212224269194394,2.5886495730805565,358.92527415397603,0.7470592604123167,-0.7470592604123167,-100.0,1.1122195319342352,2.9465084680657654,264.92148208740423,0.024420822970090184,-0.024420822970090184,-100.0
2008-09-23,1222142400000,18.12,35.72,3.545833333,104.32650616302007,0.8863207452945545,-0.8863207452945545,-100.0,0.8775214441571021,1.0053785558428974,114.5702549535536,,,,1.7638421894516565,0.11905781054834284,6.749912847098615,1.0710948394846052,-1.0710948394846052,-100.0,0.7000715243699007,0.8204284756300977,117.19209353194651,0.7251274855917575,-0.7251274855917575,-100.0,1.0785521984315576,1.1667478015684427,108.177221581407,0.023580834487253677,-0.023580834487253677,-100.0
2008-09-24,1222228800000,18.3871,35.19,3.520833333,84.30149372058693,0.7277380431374301,-0.7277380431374301,-100.0,0.7188719739118756,2.079628026088125,289.2904580451846,,,,1.4466100170493057,1.3518899829506952,93.45227580465576,0.9199454497024728,-0.9199454497024728,-100.0,0.543514701861433,1.887243298138568,347.22948462573754,0.5651269922521642,-0.5651269922521642,-100.0,0.9238256016420988,2.2424163983579017,242.73157123725625,0.02959635567977692,-0.02959635567977692,-100.0
2008-09-25,1222315200000,18.8471,32.82,3.520833333,77.61440458601092,0.6871774325531117,-0.6871774325531117,-100.0,0.6780895560907592,3.8690104439092408,570.5751414627881,,,,1.3652669886438709,3.181833011356129,233.0557347260456,0.8861554045698963,-0.8861554045698963,-100.0,0.5003072856367918,3.669850714363209,733.5193429558432,0.5211358157956747,-0.5211358157956747,-100.0,0.888808181804075,4.035233818195925,454.00502614696165,0.03293635525934757,-0.03293635525934757,-100.0
2008-09-26,1222401600000,18.32,34.74,3.416666667,62.41034847282639,0.5379177125410859,-0.5379177125410859,-100.0,0.5293452895765416,3.923554710423458,741.2089590071105,,,,1.0672630021176277,3.385636997882372,317.2261186947083,0.7366882205348855,-0.7366882205348855,-100.0,0.3618872460296307,3.72461275397037,1029.2191269060104,0.37888893054592376,-0.37888893054592376,-100.0,0.7365450591220934,4.0827549408779085,554.3116324402808,0.039741725998637456,-0.039741725998637456,-100.0
2008-09-29,1222660800000,15.0371,46.72,3.452083333,142.17629154141372,1.0004236944690703,-1.0004236944690703,-100.0,0.9933145094594806,0.023785490540520367,2.394557847892851,,,,1.9937382039285512,-0.97663820392855,-48.985278107433494,1.148343388321465,-1.148343388321465,-100.0,0.8406343870120665,-0.12427638701206513,-14.783643035801873,0.8668553053675243,-0.8668553053675243,-100.0,1.1603459366577438,0.15749606334225866,13.57319902338002,0.014351304750849003,-0.014351304750849003,-100.0
2008-09-30,1222747200000,16.2371,39.39,5.125,166.70531212975808,1.2671430984822123,-1.2671430984822123,-100.0,1.2557477651203597,2.2442522348796423,178.71839371058232,,,,2.522890863602572,0.9771091363974298,38.729742554228565,1.423920013412804,-1.423920013412804,-100.0,1.0880105867181855,2.0872474132818155,191.84072643793587,1.1235682396836209,-1.1235682396836209,-100.0,1.4366869996545315,2.388055000345471,166.21957329047362,0.01320205613200054,-0.01320205613200054,-100.0
2008-10-01,1222833600000,15.5886,39.81,4.035416667,163.65894358940932,1.1933947672924328,-1.1933947672924328,-100.0,1.1847798204152262,1.5767201795847736,133.0812824810086,,,,2.3781745877076594,0.3833254122923409,16.118472305342017,1.3441847973963732,-1.3441847973963732,-100.0,1.0239701494567122,1.4257578505432882,139.2382240146114,1.0555182408299597,-1.0555182408299597,-100.0,1.3585029950152094,1.7147690049847917,126.22489691055806,0.012913503641467372,-0.012913503641467372,-100.0
2008-10-02,1222920000000,14.3,45.26,3.60625,157.85848497607574,1.0558069536936685,-1.0558069536936685,-100.0,1.0487444003669522,0.5741555996330492,54.74695258750885,,,,2.1045513540606207,-0.4816513540606193,-22.88617729053266,1.1947229687803729,-1.1947229687803729,-100.0,0.90180166652019,0.43509833347981175,48.24767458666817,0.9291757096022896,-0.9291757096022896,-100.0,1.207971905209038,0.7009280947909646,58.02519841466594,0.012284770995325545,-0.012284770995325545,-100.0
2008-10-03,1223006400000,13.8671,45.14,3.364583333,157.61279129279131,1.0220480740704012,-1.0220480740704012,-100.0,1.0156581750241869,-0.9771581750241864,-96.20935458929537,,,,2.037706249094588,-1.9992062490945872,-98.1106207031996,1.1567690906415633,-0.9179270906415632,-79.35266407684405,0.8731649895762716,-0.8731649895762716,-100.0,0.8992588316888517,-0.8992588316888517,-100.0,1.1700831346617129,-0.8542411346617111,-73.00687526862644,0.011931774189612554,0.22691022581038744,1901.7308088844718
2008-10-06,1223265600000,14.02,52.05,3.414583333,97.4852103450928,0.6409569204108171,1.0904430795891835,170.12735877635453,0.6344005828936092,-0.6344005828936092,-100.0,,,,1.2753575033044262,0.4560424966955745,35.758012597564004,0.7850306280385135,1.2267693719614874,156.27025598054786,0.4982054172716488,-0.4982054172716488,-100.0,0.5164072861362854,0.9345927138637152,180.97976906101712,0.7901198218687329,-0.7901198218687329,-100.0,0.01952407335316475,-0.01952407335316475,-100.0
2008-10-07,1223352000000,12.7371,53.68,4.091666667,69.15827740437085,0.4146553814511753,1.7168446185488255,414.04132090131327,0.4075182082082591,-0.4075182082082591,-100.0,,,,0.8221735896594344,1.3093264103405664,159.2518206383792,0.5511438907828339,1.8350981092171672,332.96170744279317,0.2894074610047745,-0.2894074610047745,-100.0,0.3031252688722095,1.5736327311277911,519.1361106194013,0.5505873521644347,-0.5505873521644347,-100.0,0.024958396752692735,-0.024958396752692735,-100.0
2008-10-08,1223438400000,12.8271,57.53,4.804166667,80.02517733107624,0.483194425841222,0.6826055741587789,141.26933955630597,0.4747556240157875,-0.4747556240157875,-100.0,,,,0.9579500498570096,0.20784995014299126,21.69736826821153,0.6182846064066174,0.804057393593383,130.0464842989462,0.3534725806176926,-0.3534725806176926,-100.0,0.3698466114842889,0.5394113885157106,145.8473247465794,0.6177810336223466,-0.6177810336223466,-100.0,0.02174236620846226,-0.02174236620846226,-100.0
2008-10-09,1223524800000,12.6771,63.92,4.872916667,69.01478195522563,0.4125138559122874,1.466086144087713,355.4028847941163,0.4040544259756285,-0.4040544259756285,-100.0,,,,0.8165682818879159,1.0620317181120846,130.0603687001722,0.5485136369938015,1.5836283630061985,288.7126693304244,0.2866813956558758,-0.2866813956558758,-100.0,0.3014044737675983,1.3236535262324007,439.16187098570435,0.546317855232207,-0.546317855232207,-100.0,0.024890398936824987,-0.024890398936824987,-100.0
2008-10-10,1223611200000,13.8286,69.95,3.947916667,103.71702676978128,0.6728478272207559,-0.5871478272207549,-87.26309329793176,0.6653711970105514,-0.6653711970105514,-100.0,,,,1.3382190242313072,-1.2525190242313062,-93.59596609761032,0.8139988149688895,-0.4517268149688887,-55.49477550359252,0.5300997173628863,-0.5300997173628863,-100.0,0.5497980968308216,-0.5497980968308216,-100.0,0.8187439340164113,-0.6278719340164125,-76.6872165924135,0.01810125735819934,0.3441707426418015,1901.3637330884208
2008-10-13,1223870400000,15.7514,54.99,3.8729166669999997,140.186194603757,1.033788276273894,-1.033788276273894,-100.0,1.0254337995530722,0.6630662004469272,64.66201920942333,,,,2.0592220758269657,-0.3707220758269667,-18.003015807709218,1.1890287657888914,-1.1890287657888914,-100.0,0.8658133786024846,0.5076586213975149,58.63372338008108,0.8937947048043241,-0.8937947048043241,-100.0,1.2003011385490865,0.8032268614509146,66.91877860099743,0.015246918045427549,-0.015246918045427549,-100.0
2008-10-14,1223956800000,14.8686,55.13,3.44375,120.98676880387636,0.8425678744721932,-0.8425678744721932,-100.0,0.835555317546965,0.9630446824530354,115.25804003980915,,,,1.6781231920191582,0.12047680798084225,7.179258862150737,0.9916131227165303,-0.9916131227165303,-100.0,0.6873688169298067,0.8138591830701927,118.40211004993887,0.7102066852585338,-0.7102066852585338,-100.0,1.000425877194802,1.0955461228051997,109.50797533117745,0.016684059030677822,-0.016684059030677822,-100.0
2008-10-15,1224043200000,13.9929,69.25,3.264583333,137.80839234795167,0.9023483100250632,-0.9023483100250632,-100.0,0.8960920394359073,-0.7417920394359063,-82.78078665924392,,,,1.7984403494609706,-1.6441403494609697,-91.42034374138414,1.0404909804842877,-0.9149329804842878,-87.93281226315294,0.7545018353069137,-0.7545018353069137,-100.0,0.7779856491490778,-0.7779856491490778,-100.0,1.0514622531481397,-0.6173042531481379,-58.709121635122216,0.013780009583238995,0.11177799041676084,811.1604693854458
2008-10-16,1224129600000,14.5557,67.61,2.945833333,135.76105721958174,0.9244759739941067,-0.9244759739941067,-100.0,0.91860336908921,-0.39580336908920977,-43.08751550537493,,,,1.8430793430833168,-1.3202793430833166,-71.63442789579531,1.0684022504658204,-1.0684022504658204,-100.0,0.7715330976590202,-0.5398470976590204,-69.97069850885468,0.7951012698523563,-0.7951012698523563,-100.0,1.0802252128493617,-0.2663112128493612,-24.65330467031957,0.01455157232996318,-0.01455157232996318,-100.0
2008-10-17,1224216000000,13.9143,70.33,2.660416667,131.7180447498623,0.8573014287652647,-0.8573014287652647,-100.0,0.8522314162930522,-0.7065314162930507,-82.90370464940705,,,,1.709532845058317,-1.5638328450583154,-91.47720382084671,0.9953495549818242,-0.862763554981826,-86.6794535310342,0.7120949427590535,-0.7120949427590535,-100.0,0.7335923918438034,-0.7335923918438034,-100.0,1.0067069791221464,-0.5827209791221435,-57.883871991259966,0.014339089295098084,0.11824691070490001,824.6472859704104
2008-10-20,1224475200000,14.0629,52.97,2.316666667,71.60553992602847,0.4722088065267141,-0.4722088065267141,-100.0,0.467746630812865,0.4394533691871363,93.95115651040396,,,,0.9399554373395792,-0.03275543733957775,-3.4847861971294867,0.6219593848013929,-0.6219593848013929,-100.0,0.3363284526018182,0.289613547398182,86.1103320750141,0.3490840352625861,-0.3490840352625861,-100.0,0.6257906160344611,0.5626673839655414,89.91304272522942,0.02662580701055084,-0.02662580701055084,-100.0
2008-10-21,1224561600000,13.07,53.11,2.052083333,77.0360437539512,0.4717440627881073,0.7311559372118923,154.98996063471492,0.4680705066560451,-0.4680705066560451,-100.0,,,,0.9398145694441524,0.2630854305558472,27.993333909629367,0.6096519523563249,0.8546480476436749,140.18622335915305,0.34465186734690256,-0.34465186734690256,-100.0,0.35684976120264444,0.5846502387973551,163.8365223580322,0.6145027339479405,-0.6145027339479405,-100.0,0.023013587982754657,-0.023013587982754657,-100.0
2008-10-22,1224648000000,13.8386,69.65,1.81875,88.03051630182856,0.5702219607968404,0.5268780392031607,92.39876318809084,0.5667745883769042,-0.5667745883769042,-100.0,,,,1.1369965491737446,-0.039896549173743516,-3.5089419754823656,0.7139291009099233,0.6599428990900789,92.43815642883341,0.4337786759383846,-0.4337786759383846,-100.0,0.4478526492630923,0.3724753507369076,83.16917435897446,0.7211083293947604,-0.7211083293947604,-100.0,0.02133782857933486,-0.02133782857933486,-100.0
